Order ID,Item ID,Quantity,Workcenter ID,Setup Time (min),Run Time (min),Total Time (min),Delivery Date
SO-0506,INV-MODL-FG-0306,2,WC-002,19.0,362.0,381.0,2025-02-28
SO-0506,INV-MODL-FG-0306,2,WC-011,53.0,236.0,289.0,2025-02-28
SO-0506,INV-MODL-FG-0306,2,WC-018,17.0,156.0,173.0,2025-02-28
SO-0506,INV-MODL-FG-0306,2,WC-028,0.0,80.0,80.0,2025-02-28
SO-0507,INV-MODL-FG-0283,1,WC-013,28.0,141.0,169.0,2025-10-21
SO-0507,INV-MODL-FG-0283,1,WC-002,19.0,185.0,204.0,2025-10-21
SO-0507,INV-MODL-FG-0283,1,WC-016,17.0,307.0,324.0,2025-10-21
SO-0507,INV-MODL-FG-0283,1,WC-003,22.0,261.0,283.0,2025-10-21
SO-0507,INV-MODL-FG-0283,1,WC-014,27.0,242.0,269.0,2025-10-21
SO-0507,INV-MODL-FG-0283,1,WC-002,28.0,175.0,203.0,2025-10-21
SO-0507,INV-MODL-FG-0283,1,WC-008,47.0,203.0,250.0,2025-10-21
SO-0507,INV-MODL-FG-0283,1,WC-019,15.0,117.0,132.0,2025-10-21
SO-0507,INV-MODL-FG-0283,1,WC-026,0.0,40.0,40.0,2025-10-21
SO-0508,INV-BEAM-FG-0134,1,WC-015,29.0,308.0,337.0,2025-07-09
SO-0508,INV-BEAM-FG-0134,1,WC-006,28.0,240.0,268.0,2025-07-09
SO-0508,INV-BEAM-FG-0134,1,WC-015,15.0,299.0,314.0,2025-07-09
SO-0508,INV-BEAM-FG-0134,1,WC-004,23.0,144.0,167.0,2025-07-09
SO-0508,INV-BEAM-FG-0134,1,WC-017,15.0,116.0,131.0,2025-07-09
SO-0508,INV-BEAM-FG-0134,1,WC-030,0.0,20.0,20.0,2025-07-09
SO-0509,INV-STRC-FG-0034,1,WC-013,28.0,290.0,318.0,2025-07-08
SO-0509,INV-STRC-FG-0034,1,WC-006,15.0,317.0,332.0,2025-07-08
SO-0509,INV-STRC-FG-0034,1,WC-013,10.0,280.0,290.0,2025-07-08
SO-0509,INV-STRC-FG-0034,1,WC-003,24.0,120.0,144.0,2025-07-08
SO-0509,INV-STRC-FG-0034,1,WC-014,26.0,196.0,222.0,2025-07-08
SO-0509,INV-STRC-FG-0034,1,WC-001,10.0,162.0,172.0,2025-07-08
SO-0509,INV-STRC-FG-0034,1,WC-016,13.0,297.0,310.0,2025-07-08
SO-0509,INV-STRC-FG-0034,1,WC-002,20.0,164.0,184.0,2025-07-08
SO-0509,INV-STRC-FG-0034,1,WC-011,37.0,164.0,201.0,2025-07-08
SO-0509,INV-STRC-FG-0034,1,WC-019,20.0,154.0,174.0,2025-07-08
SO-0509,INV-STRC-FG-0034,1,WC-021,0.0,30.0,30.0,2025-07-08
SO-0510,INV-PLTE-FG-0205,1,WC-016,16.0,153.0,169.0,2025-11-29
SO-0510,INV-PLTE-FG-0205,1,WC-003,10.0,197.0,207.0,2025-11-29
SO-0510,INV-PLTE-FG-0205,1,WC-013,10.0,251.0,261.0,2025-11-29
SO-0510,INV-PLTE-FG-0205,1,WC-001,17.0,215.0,232.0,2025-11-29
SO-0510,INV-PLTE-FG-0205,1,WC-014,29.0,327.0,356.0,2025-11-29
SO-0510,INV-PLTE-FG-0205,1,WC-005,21.0,192.0,213.0,2025-11-29
SO-0510,INV-PLTE-FG-0205,1,WC-016,15.0,268.0,283.0,2025-11-29
SO-0510,INV-PLTE-FG-0205,1,WC-005,28.0,129.0,157.0,2025-11-29
SO-0510,INV-PLTE-FG-0205,1,WC-008,28.0,162.0,190.0,2025-11-29
SO-0510,INV-PLTE-FG-0205,1,WC-018,29.0,183.0,212.0,2025-11-29
SO-0510,INV-PLTE-FG-0205,1,WC-021,0.0,25.0,25.0,2025-11-29
SO-0511,INV-STRC-FG-0073,1,WC-013,13.0,156.0,169.0,2025-11-25
SO-0511,INV-STRC-FG-0073,1,WC-006,10.0,187.0,197.0,2025-11-25
SO-0511,INV-STRC-FG-0073,1,WC-014,29.0,178.0,207.0,2025-11-25
SO-0511,INV-STRC-FG-0073,1,WC-004,16.0,300.0,316.0,2025-11-25
SO-0511,INV-STRC-FG-0073,1,WC-008,40.0,230.0,270.0,2025-11-25
SO-0511,INV-STRC-FG-0073,1,WC-017,18.0,66.0,84.0,2025-11-25
SO-0511,INV-STRC-FG-0073,1,WC-025,0.0,30.0,30.0,2025-11-25
SO-0512,INV-PLTE-FG-0219,1,WC-015,28.0,272.0,300.0,2025-05-11
SO-0512,INV-PLTE-FG-0219,1,WC-001,13.0,315.0,328.0,2025-05-11
SO-0512,INV-PLTE-FG-0219,1,WC-013,26.0,133.0,159.0,2025-05-11
SO-0512,INV-PLTE-FG-0219,1,WC-003,27.0,254.0,281.0,2025-05-11
SO-0512,INV-PLTE-FG-0219,1,WC-016,12.0,197.0,209.0,2025-05-11
SO-0512,INV-PLTE-FG-0219,1,WC-005,28.0,172.0,200.0,2025-05-11
SO-0512,INV-PLTE-FG-0219,1,WC-012,70.0,113.0,183.0,2025-05-11
SO-0512,INV-PLTE-FG-0219,1,WC-019,15.0,108.0,123.0,2025-05-11
SO-0512,INV-PLTE-FG-0219,1,WC-028,0.0,25.0,25.0,2025-05-11
SO-0513,INV-BEAM-FG-0125,1,WC-016,27.0,163.0,190.0,2025-03-08
SO-0513,INV-BEAM-FG-0125,1,WC-005,21.0,221.0,242.0,2025-03-08
SO-0513,INV-BEAM-FG-0125,1,WC-014,25.0,208.0,233.0,2025-03-08
SO-0513,INV-BEAM-FG-0125,1,WC-002,15.0,299.0,314.0,2025-03-08
SO-0513,INV-BEAM-FG-0125,1,WC-014,14.0,152.0,166.0,2025-03-08
SO-0513,INV-BEAM-FG-0125,1,WC-005,30.0,344.0,374.0,2025-03-08
SO-0513,INV-BEAM-FG-0125,1,WC-007,43.0,139.0,182.0,2025-03-08
SO-0513,INV-BEAM-FG-0125,1,WC-018,15.0,126.0,141.0,2025-03-08
SO-0513,INV-BEAM-FG-0125,1,WC-025,0.0,20.0,20.0,2025-03-08
SO-0514,INV-STRC-FG-0016,1,WC-015,17.0,264.0,281.0,2025-06-26
SO-0514,INV-STRC-FG-0016,1,WC-004,24.0,246.0,270.0,2025-06-26
SO-0514,INV-STRC-FG-0016,1,WC-015,20.0,204.0,224.0,2025-06-26
SO-0514,INV-STRC-FG-0016,1,WC-005,17.0,292.0,309.0,2025-06-26
SO-0514,INV-STRC-FG-0016,1,WC-013,29.0,312.0,341.0,2025-06-26
SO-0514,INV-STRC-FG-0016,1,WC-001,13.0,245.0,258.0,2025-06-26
SO-0514,INV-STRC-FG-0016,1,WC-008,22.0,152.0,174.0,2025-06-26
SO-0514,INV-STRC-FG-0016,1,WC-019,28.0,136.0,164.0,2025-06-26
SO-0514,INV-STRC-FG-0016,1,WC-021,0.0,30.0,30.0,2025-06-26
SO-0515,INV-BEAM-FG-0168,1,WC-014,25.0,274.0,299.0,2025-07-09
SO-0515,INV-BEAM-FG-0168,1,WC-003,17.0,297.0,314.0,2025-07-09
SO-0515,INV-BEAM-FG-0168,1,WC-015,11.0,289.0,300.0,2025-07-09
SO-0515,INV-BEAM-FG-0168,1,WC-001,26.0,172.0,198.0,2025-07-09
SO-0515,INV-BEAM-FG-0168,1,WC-008,45.0,207.0,252.0,2025-07-09
SO-0515,INV-BEAM-FG-0168,1,WC-019,20.0,109.0,129.0,2025-07-09
SO-0515,INV-BEAM-FG-0168,1,WC-025,0.0,20.0,20.0,2025-07-09
SO-0516,INV-BEAM-FG-0180,1,WC-015,14.0,347.0,361.0,2025-07-22
SO-0516,INV-BEAM-FG-0180,1,WC-003,20.0,324.0,344.0,2025-07-22
SO-0516,INV-BEAM-FG-0180,1,WC-015,29.0,169.0,198.0,2025-07-22
SO-0516,INV-BEAM-FG-0180,1,WC-005,10.0,276.0,286.0,2025-07-22
SO-0516,INV-BEAM-FG-0180,1,WC-017,28.0,117.0,145.0,2025-07-22
SO-0516,INV-BEAM-FG-0180,1,WC-023,0.0,20.0,20.0,2025-07-22
SO-0517,INV-MODL-FG-0269,1,WC-015,30.0,354.0,384.0,2025-05-20
SO-0517,INV-MODL-FG-0269,1,WC-004,13.0,199.0,212.0,2025-05-20
SO-0517,INV-MODL-FG-0269,1,WC-015,21.0,320.0,341.0,2025-05-20
SO-0517,INV-MODL-FG-0269,1,WC-006,25.0,270.0,295.0,2025-05-20
SO-0517,INV-MODL-FG-0269,1,WC-013,25.0,259.0,284.0,2025-05-20
SO-0517,INV-MODL-FG-0269,1,WC-002,22.0,298.0,320.0,2025-05-20
SO-0517,INV-MODL-FG-0269,1,WC-016,12.0,262.0,274.0,2025-05-20
SO-0517,INV-MODL-FG-0269,1,WC-005,24.0,328.0,352.0,2025-05-20
SO-0517,INV-MODL-FG-0269,1,WC-017,26.0,184.0,210.0,2025-05-20
SO-0517,INV-MODL-FG-0269,1,WC-028,0.0,40.0,40.0,2025-05-20
SO-0518,INV-PLTE-FG-0245,1,WC-014,25.0,346.0,371.0,2025-05-23
SO-0518,INV-PLTE-FG-0245,1,WC-006,21.0,263.0,284.0,2025-05-23
SO-0518,INV-PLTE-FG-0245,1,WC-016,17.0,203.0,220.0,2025-05-23
SO-0518,INV-PLTE-FG-0245,1,WC-002,26.0,155.0,181.0,2025-05-23
SO-0518,INV-PLTE-FG-0245,1,WC-014,29.0,149.0,178.0,2025-05-23
SO-0518,INV-PLTE-FG-0245,1,WC-004,18.0,197.0,215.0,2025-05-23
SO-0518,INV-PLTE-FG-0245,1,WC-019,25.0,121.0,146.0,2025-05-23
SO-0518,INV-PLTE-FG-0245,1,WC-024,0.0,25.0,25.0,2025-05-23
SO-0519,INV-STRC-FG-0024,1,WC-014,24.0,332.0,356.0,2025-04-06
SO-0519,INV-STRC-FG-0024,1,WC-005,28.0,159.0,187.0,2025-04-06
SO-0519,INV-STRC-FG-0024,1,WC-013,30.0,240.0,270.0,2025-04-06
SO-0519,INV-STRC-FG-0024,1,WC-005,12.0,269.0,281.0,2025-04-06
SO-0519,INV-STRC-FG-0024,1,WC-016,26.0,335.0,361.0,2025-04-06
SO-0519,INV-STRC-FG-0024,1,WC-004,14.0,220.0,234.0,2025-04-06
SO-0519,INV-STRC-FG-0024,1,WC-016,20.0,183.0,203.0,2025-04-06
SO-0519,INV-STRC-FG-0024,1,WC-006,25.0,320.0,345.0,2025-04-06
SO-0519,INV-STRC-FG-0024,1,WC-018,18.0,209.0,227.0,2025-04-06
SO-0519,INV-STRC-FG-0024,1,WC-031,0.0,30.0,30.0,2025-04-06
SO-0520,INV-MODL-FG-0315,1,WC-013,24.0,129.0,153.0,2025-05-11
SO-0520,INV-MODL-FG-0315,1,WC-004,20.0,142.0,162.0,2025-05-11
SO-0520,INV-MODL-FG-0315,1,WC-014,11.0,253.0,264.0,2025-05-11
SO-0520,INV-MODL-FG-0315,1,WC-004,11.0,188.0,199.0,2025-05-11
SO-0520,INV-MODL-FG-0315,1,WC-013,26.0,134.0,160.0,2025-05-11
SO-0520,INV-MODL-FG-0315,1,WC-001,25.0,225.0,250.0,2025-05-11
SO-0520,INV-MODL-FG-0315,1,WC-014,17.0,211.0,228.0,2025-05-11
SO-0520,INV-MODL-FG-0315,1,WC-001,13.0,155.0,168.0,2025-05-11
SO-0520,INV-MODL-FG-0315,1,WC-010,31.0,197.0,228.0,2025-05-11
SO-0520,INV-MODL-FG-0315,1,WC-019,16.0,142.0,158.0,2025-05-11
SO-0520,INV-MODL-FG-0315,1,WC-022,0.0,40.0,40.0,2025-05-11
SO-0521,INV-MODL-FG-0336,1,WC-015,16.0,227.0,243.0,2025-04-04
SO-0521,INV-MODL-FG-0336,1,WC-006,15.0,158.0,173.0,2025-04-04
SO-0521,INV-MODL-FG-0336,1,WC-015,26.0,223.0,249.0,2025-04-04
SO-0521,INV-MODL-FG-0336,1,WC-001,17.0,137.0,154.0,2025-04-04
SO-0521,INV-MODL-FG-0336,1,WC-015,28.0,195.0,223.0,2025-04-04
SO-0521,INV-MODL-FG-0336,1,WC-005,20.0,121.0,141.0,2025-04-04
SO-0521,INV-MODL-FG-0336,1,WC-012,73.0,229.0,302.0,2025-04-04
SO-0521,INV-MODL-FG-0336,1,WC-019,24.0,93.0,117.0,2025-04-04
SO-0521,INV-MODL-FG-0336,1,WC-023,0.0,40.0,40.0,2025-04-04
SO-0522,INV-PLTE-FG-0245,1,WC-014,25.0,346.0,371.0,2025-10-01
SO-0522,INV-PLTE-FG-0245,1,WC-006,21.0,263.0,284.0,2025-10-01
SO-0522,INV-PLTE-FG-0245,1,WC-016,17.0,203.0,220.0,2025-10-01
SO-0522,INV-PLTE-FG-0245,1,WC-002,26.0,155.0,181.0,2025-10-01
SO-0522,INV-PLTE-FG-0245,1,WC-014,29.0,149.0,178.0,2025-10-01
SO-0522,INV-PLTE-FG-0245,1,WC-004,18.0,197.0,215.0,2025-10-01
SO-0522,INV-PLTE-FG-0245,1,WC-019,25.0,121.0,146.0,2025-10-01
SO-0522,INV-PLTE-FG-0245,1,WC-024,0.0,25.0,25.0,2025-10-01
SO-0523,INV-PLTE-FG-0225,2,WC-014,20.0,360.0,380.0,2025-11-20
SO-0523,INV-PLTE-FG-0225,2,WC-001,30.0,554.0,584.0,2025-11-20
SO-0523,INV-PLTE-FG-0225,2,WC-014,18.0,588.0,606.0,2025-11-20
SO-0523,INV-PLTE-FG-0225,2,WC-002,25.0,544.0,569.0,2025-11-20
SO-0523,INV-PLTE-FG-0225,2,WC-014,25.0,628.0,653.0,2025-11-20
SO-0523,INV-PLTE-FG-0225,2,WC-005,15.0,710.0,725.0,2025-11-20
SO-0523,INV-PLTE-FG-0225,2,WC-015,26.0,370.0,396.0,2025-11-20
SO-0523,INV-PLTE-FG-0225,2,WC-002,23.0,400.0,423.0,2025-11-20
SO-0523,INV-PLTE-FG-0225,2,WC-018,30.0,422.0,452.0,2025-11-20
SO-0523,INV-PLTE-FG-0225,2,WC-026,0.0,50.0,50.0,2025-11-20
SO-0524,INV-BEAM-FG-0104,1,WC-015,21.0,237.0,258.0,2025-10-15
SO-0524,INV-BEAM-FG-0104,1,WC-005,15.0,229.0,244.0,2025-10-15
SO-0524,INV-BEAM-FG-0104,1,WC-016,12.0,339.0,351.0,2025-10-15
SO-0524,INV-BEAM-FG-0104,1,WC-002,30.0,288.0,318.0,2025-10-15
SO-0524,INV-BEAM-FG-0104,1,WC-016,19.0,179.0,198.0,2025-10-15
SO-0524,INV-BEAM-FG-0104,1,WC-004,12.0,318.0,330.0,2025-10-15
SO-0524,INV-BEAM-FG-0104,1,WC-018,18.0,146.0,164.0,2025-10-15
SO-0524,INV-BEAM-FG-0104,1,WC-021,0.0,20.0,20.0,2025-10-15
SO-0525,INV-BEAM-FG-0091,4,WC-015,28.0,844.0,872.0,2025-10-26
SO-0525,INV-BEAM-FG-0091,4,WC-002,14.0,1188.0,1202.0,2025-10-26
SO-0525,INV-BEAM-FG-0091,4,WC-016,25.0,1148.0,1173.0,2025-10-26
SO-0525,INV-BEAM-FG-0091,4,WC-001,24.0,876.0,900.0,2025-10-26
SO-0525,INV-BEAM-FG-0091,4,WC-017,29.0,484.0,513.0,2025-10-26
SO-0525,INV-BEAM-FG-0091,4,WC-020,0.0,80.0,80.0,2025-10-26
SO-0526,INV-PLTE-FG-0233,1,WC-013,23.0,310.0,333.0,2025-09-13
SO-0526,INV-PLTE-FG-0233,1,WC-003,25.0,328.0,353.0,2025-09-13
SO-0526,INV-PLTE-FG-0233,1,WC-015,27.0,186.0,213.0,2025-09-13
SO-0526,INV-PLTE-FG-0233,1,WC-001,25.0,245.0,270.0,2025-09-13
SO-0526,INV-PLTE-FG-0233,1,WC-013,20.0,275.0,295.0,2025-09-13
SO-0526,INV-PLTE-FG-0233,1,WC-001,30.0,284.0,314.0,2025-09-13
SO-0526,INV-PLTE-FG-0233,1,WC-008,34.0,174.0,208.0,2025-09-13
SO-0526,INV-PLTE-FG-0233,1,WC-018,17.0,153.0,170.0,2025-09-13
SO-0526,INV-PLTE-FG-0233,1,WC-026,0.0,25.0,25.0,2025-09-13
SO-0527,INV-BEAM-FG-0157,1,WC-014,11.0,174.0,185.0,2025-10-22
SO-0527,INV-BEAM-FG-0157,1,WC-003,25.0,149.0,174.0,2025-10-22
SO-0527,INV-BEAM-FG-0157,1,WC-016,20.0,129.0,149.0,2025-10-22
SO-0527,INV-BEAM-FG-0157,1,WC-004,18.0,341.0,359.0,2025-10-22
SO-0527,INV-BEAM-FG-0157,1,WC-017,17.0,91.0,108.0,2025-10-22
SO-0527,INV-BEAM-FG-0157,1,WC-028,0.0,20.0,20.0,2025-10-22
SO-0528,INV-PLTE-FG-0238,1,WC-013,30.0,161.0,191.0,2025-12-16
SO-0528,INV-PLTE-FG-0238,1,WC-005,27.0,223.0,250.0,2025-12-16
SO-0528,INV-PLTE-FG-0238,1,WC-015,20.0,175.0,195.0,2025-12-16
SO-0528,INV-PLTE-FG-0238,1,WC-006,11.0,225.0,236.0,2025-12-16
SO-0528,INV-PLTE-FG-0238,1,WC-013,12.0,213.0,225.0,2025-12-16
SO-0528,INV-PLTE-FG-0238,1,WC-004,29.0,180.0,209.0,2025-12-16
SO-0528,INV-PLTE-FG-0238,1,WC-016,29.0,334.0,363.0,2025-12-16
SO-0528,INV-PLTE-FG-0238,1,WC-005,30.0,290.0,320.0,2025-12-16
SO-0528,INV-PLTE-FG-0238,1,WC-017,18.0,145.0,163.0,2025-12-16
SO-0528,INV-PLTE-FG-0238,1,WC-028,0.0,25.0,25.0,2025-12-16
SO-0529,INV-PLTE-FG-0261,2,WC-015,14.0,382.0,396.0,2025-09-29
SO-0529,INV-PLTE-FG-0261,2,WC-002,21.0,574.0,595.0,2025-09-29
SO-0529,INV-PLTE-FG-0261,2,WC-016,26.0,306.0,332.0,2025-09-29
SO-0529,INV-PLTE-FG-0261,2,WC-006,19.0,530.0,549.0,2025-09-29
SO-0529,INV-PLTE-FG-0261,2,WC-016,17.0,346.0,363.0,2025-09-29
SO-0529,INV-PLTE-FG-0261,2,WC-002,17.0,680.0,697.0,2025-09-29
SO-0529,INV-PLTE-FG-0261,2,WC-015,18.0,526.0,544.0,2025-09-29
SO-0529,INV-PLTE-FG-0261,2,WC-001,21.0,712.0,733.0,2025-09-29
SO-0529,INV-PLTE-FG-0261,2,WC-017,27.0,306.0,333.0,2025-09-29
SO-0529,INV-PLTE-FG-0261,2,WC-021,0.0,50.0,50.0,2025-09-29
SO-0530,INV-STRC-FG-0071,1,WC-015,15.0,290.0,305.0,2025-07-29
SO-0530,INV-STRC-FG-0071,1,WC-004,11.0,219.0,230.0,2025-07-29
SO-0530,INV-STRC-FG-0071,1,WC-015,18.0,260.0,278.0,2025-07-29
SO-0530,INV-STRC-FG-0071,1,WC-001,28.0,157.0,185.0,2025-07-29
SO-0530,INV-STRC-FG-0071,1,WC-016,19.0,204.0,223.0,2025-07-29
SO-0530,INV-STRC-FG-0071,1,WC-001,16.0,233.0,249.0,2025-07-29
SO-0530,INV-STRC-FG-0071,1,WC-007,65.0,199.0,264.0,2025-07-29
SO-0530,INV-STRC-FG-0071,1,WC-018,28.0,163.0,191.0,2025-07-29
SO-0530,INV-STRC-FG-0071,1,WC-024,0.0,30.0,30.0,2025-07-29
SO-0531,INV-STRC-FG-0026,2,WC-016,24.0,606.0,630.0,2025-09-22
SO-0531,INV-STRC-FG-0026,2,WC-001,22.0,432.0,454.0,2025-09-22
SO-0531,INV-STRC-FG-0026,2,WC-015,24.0,540.0,564.0,2025-09-22
SO-0531,INV-STRC-FG-0026,2,WC-003,11.0,320.0,331.0,2025-09-22
SO-0531,INV-STRC-FG-0026,2,WC-015,30.0,684.0,714.0,2025-09-22
SO-0531,INV-STRC-FG-0026,2,WC-001,11.0,686.0,697.0,2025-09-22
SO-0531,INV-STRC-FG-0026,2,WC-017,24.0,352.0,376.0,2025-09-22
SO-0531,INV-STRC-FG-0026,2,WC-025,0.0,60.0,60.0,2025-09-22
SO-0532,INV-BEAM-FG-0100,2,WC-015,26.0,544.0,570.0,2025-07-26
SO-0532,INV-BEAM-FG-0100,2,WC-005,10.0,274.0,284.0,2025-07-26
SO-0532,INV-BEAM-FG-0100,2,WC-015,20.0,442.0,462.0,2025-07-26
SO-0532,INV-BEAM-FG-0100,2,WC-003,30.0,528.0,558.0,2025-07-26
SO-0532,INV-BEAM-FG-0100,2,WC-015,29.0,664.0,693.0,2025-07-26
SO-0532,INV-BEAM-FG-0100,2,WC-004,16.0,552.0,568.0,2025-07-26
SO-0532,INV-BEAM-FG-0100,2,WC-015,14.0,358.0,372.0,2025-07-26
SO-0532,INV-BEAM-FG-0100,2,WC-006,24.0,518.0,542.0,2025-07-26
SO-0532,INV-BEAM-FG-0100,2,WC-019,24.0,358.0,382.0,2025-07-26
SO-0532,INV-BEAM-FG-0100,2,WC-029,0.0,40.0,40.0,2025-07-26
SO-0533,INV-BEAM-FG-0153,1,WC-015,29.0,274.0,303.0,2025-10-01
SO-0533,INV-BEAM-FG-0153,1,WC-001,10.0,360.0,370.0,2025-10-01
SO-0533,INV-BEAM-FG-0153,1,WC-015,23.0,330.0,353.0,2025-10-01
SO-0533,INV-BEAM-FG-0153,1,WC-005,29.0,299.0,328.0,2025-10-01
SO-0533,INV-BEAM-FG-0153,1,WC-009,68.0,119.0,187.0,2025-10-01
SO-0533,INV-BEAM-FG-0153,1,WC-018,30.0,149.0,179.0,2025-10-01
SO-0533,INV-BEAM-FG-0153,1,WC-029,0.0,20.0,20.0,2025-10-01
SO-0534,INV-MODL-FG-0308,1,WC-014,13.0,277.0,290.0,2025-06-10
SO-0534,INV-MODL-FG-0308,1,WC-004,28.0,243.0,271.0,2025-06-10
SO-0534,INV-MODL-FG-0308,1,WC-014,23.0,181.0,204.0,2025-06-10
SO-0534,INV-MODL-FG-0308,1,WC-004,16.0,273.0,289.0,2025-06-10
SO-0534,INV-MODL-FG-0308,1,WC-009,74.0,185.0,259.0,2025-06-10
SO-0534,INV-MODL-FG-0308,1,WC-017,18.0,114.0,132.0,2025-06-10
SO-0534,INV-MODL-FG-0308,1,WC-028,0.0,40.0,40.0,2025-06-10
SO-0535,INV-BEAM-FG-0168,1,WC-014,25.0,274.0,299.0,2025-06-06
SO-0535,INV-BEAM-FG-0168,1,WC-003,17.0,297.0,314.0,2025-06-06
SO-0535,INV-BEAM-FG-0168,1,WC-015,11.0,289.0,300.0,2025-06-06
SO-0535,INV-BEAM-FG-0168,1,WC-001,26.0,172.0,198.0,2025-06-06
SO-0535,INV-BEAM-FG-0168,1,WC-008,45.0,207.0,252.0,2025-06-06
SO-0535,INV-BEAM-FG-0168,1,WC-019,20.0,109.0,129.0,2025-06-06
SO-0535,INV-BEAM-FG-0168,1,WC-025,0.0,20.0,20.0,2025-06-06
SO-0536,INV-PLTE-FG-0221,1,WC-014,20.0,146.0,166.0,2025-11-07
SO-0536,INV-PLTE-FG-0221,1,WC-006,13.0,264.0,277.0,2025-11-07
SO-0536,INV-PLTE-FG-0221,1,WC-013,25.0,196.0,221.0,2025-11-07
SO-0536,INV-PLTE-FG-0221,1,WC-003,15.0,130.0,145.0,2025-11-07
SO-0536,INV-PLTE-FG-0221,1,WC-010,50.0,208.0,258.0,2025-11-07
SO-0536,INV-PLTE-FG-0221,1,WC-018,29.0,61.0,90.0,2025-11-07
SO-0536,INV-PLTE-FG-0221,1,WC-022,0.0,25.0,25.0,2025-11-07
SO-0537,INV-MODL-FG-0289,1,WC-013,26.0,192.0,218.0,2025-07-24
SO-0537,INV-MODL-FG-0289,1,WC-004,10.0,202.0,212.0,2025-07-24
SO-0537,INV-MODL-FG-0289,1,WC-016,29.0,200.0,229.0,2025-07-24
SO-0537,INV-MODL-FG-0289,1,WC-006,17.0,160.0,177.0,2025-07-24
SO-0537,INV-MODL-FG-0289,1,WC-013,17.0,319.0,336.0,2025-07-24
SO-0537,INV-MODL-FG-0289,1,WC-005,30.0,304.0,334.0,2025-07-24
SO-0537,INV-MODL-FG-0289,1,WC-013,26.0,355.0,381.0,2025-07-24
SO-0537,INV-MODL-FG-0289,1,WC-006,30.0,215.0,245.0,2025-07-24
SO-0537,INV-MODL-FG-0289,1,WC-008,75.0,122.0,197.0,2025-07-24
SO-0537,INV-MODL-FG-0289,1,WC-019,15.0,162.0,177.0,2025-07-24
SO-0537,INV-MODL-FG-0289,1,WC-029,0.0,40.0,40.0,2025-07-24
SO-0538,INV-PLTE-FG-0203,1,WC-015,11.0,143.0,154.0,2025-05-25
SO-0538,INV-PLTE-FG-0203,1,WC-003,26.0,297.0,323.0,2025-05-25
SO-0538,INV-PLTE-FG-0203,1,WC-015,16.0,229.0,245.0,2025-05-25
SO-0538,INV-PLTE-FG-0203,1,WC-001,20.0,160.0,180.0,2025-05-25
SO-0538,INV-PLTE-FG-0203,1,WC-016,25.0,329.0,354.0,2025-05-25
SO-0538,INV-PLTE-FG-0203,1,WC-005,19.0,133.0,152.0,2025-05-25
SO-0538,INV-PLTE-FG-0203,1,WC-014,20.0,130.0,150.0,2025-05-25
SO-0538,INV-PLTE-FG-0203,1,WC-005,21.0,243.0,264.0,2025-05-25
SO-0538,INV-PLTE-FG-0203,1,WC-008,44.0,114.0,158.0,2025-05-25
SO-0538,INV-PLTE-FG-0203,1,WC-017,20.0,177.0,197.0,2025-05-25
SO-0538,INV-PLTE-FG-0203,1,WC-020,0.0,25.0,25.0,2025-05-25
SO-0539,INV-MODL-FG-0292,2,WC-016,16.0,372.0,388.0,2025-04-20
SO-0539,INV-MODL-FG-0292,2,WC-004,12.0,272.0,284.0,2025-04-20
SO-0539,INV-MODL-FG-0292,2,WC-015,25.0,638.0,663.0,2025-04-20
SO-0539,INV-MODL-FG-0292,2,WC-005,22.0,374.0,396.0,2025-04-20
SO-0539,INV-MODL-FG-0292,2,WC-015,29.0,418.0,447.0,2025-04-20
SO-0539,INV-MODL-FG-0292,2,WC-002,18.0,716.0,734.0,2025-04-20
SO-0539,INV-MODL-FG-0292,2,WC-011,66.0,254.0,320.0,2025-04-20
SO-0539,INV-MODL-FG-0292,2,WC-017,17.0,212.0,229.0,2025-04-20
SO-0539,INV-MODL-FG-0292,2,WC-031,0.0,80.0,80.0,2025-04-20
SO-0540,INV-MODL-FG-0266,1,WC-015,14.0,149.0,163.0,2025-09-17
SO-0540,INV-MODL-FG-0266,1,WC-001,26.0,345.0,371.0,2025-09-17
SO-0540,INV-MODL-FG-0266,1,WC-015,28.0,233.0,261.0,2025-09-17
SO-0540,INV-MODL-FG-0266,1,WC-004,26.0,358.0,384.0,2025-09-17
SO-0540,INV-MODL-FG-0266,1,WC-013,13.0,157.0,170.0,2025-09-17
SO-0540,INV-MODL-FG-0266,1,WC-002,14.0,162.0,176.0,2025-09-17
SO-0540,INV-MODL-FG-0266,1,WC-015,28.0,255.0,283.0,2025-09-17
SO-0540,INV-MODL-FG-0266,1,WC-003,23.0,218.0,241.0,2025-09-17
SO-0540,INV-MODL-FG-0266,1,WC-011,25.0,211.0,236.0,2025-09-17
SO-0540,INV-MODL-FG-0266,1,WC-017,22.0,151.0,173.0,2025-09-17
SO-0540,INV-MODL-FG-0266,1,WC-025,0.0,40.0,40.0,2025-09-17
SO-0541,INV-STRC-FG-0047,1,WC-013,18.0,284.0,302.0,2025-09-14
SO-0541,INV-STRC-FG-0047,1,WC-001,22.0,137.0,159.0,2025-09-14
SO-0541,INV-STRC-FG-0047,1,WC-014,28.0,291.0,319.0,2025-09-14
SO-0541,INV-STRC-FG-0047,1,WC-001,27.0,248.0,275.0,2025-09-14
SO-0541,INV-STRC-FG-0047,1,WC-011,25.0,141.0,166.0,2025-09-14
SO-0541,INV-STRC-FG-0047,1,WC-017,24.0,114.0,138.0,2025-09-14
