Main_Parent_ID,Level,Type,ItemID,Direct_Parent_ID,Quantity,Item ID,Operation Number,Operation Name,Workcenter ID,Setup Time (min),Run Time (min),Next Operation,Previous Operation
INV-PLTE-FG-0216,1,SFG,INV-MODL-SFG-1185,INV-PLTE-FG-0216,3,INV-MODL-SFG-1185,3.0,Assembly 2,WC-014,21.0,297.0,4.0,2.0
INV-PLTE-FG-0216,1,SFG,INV-MODL-SFG-1185,INV-PLTE-FG-0216,3,INV-MODL-SFG-1185,4.0,Welding 2,WC-006,19.0,153.0,5.0,3.0
INV-PLTE-FG-0216,1,SFG,INV-MODL-SFG-1185,INV-PLTE-FG-0216,3,INV-MODL-SFG-1185,5.0,Machining 1,WC-009,65.0,92.0,,4.0
INV-PLTE-FG-0216,2,RM,INV-RM-RM-0012,INV-MODL-SFG-1185,1,,,,,,,,
INV-PLTE-FG-0216,2,RM,INV-RM-RM-0026,INV-MODL-SFG-1185,2,,,,,,,,
INV-PLTE-FG-0216,2,RM,INV-RM-RM-0020,INV-MODL-SFG-1185,4,,,,,,,,
INV-PLTE-FG-0216,2,RM,INV-RM-RM-0088,INV-MODL-SFG-1185,4,,,,,,,,
INV-PLTE-FG-0216,1,SFG,INV-STRC-SFG-0106,INV-PLTE-FG-0216,4,INV-STRC-SFG-0106,1.0,Assembly 1,WC-015,21.0,249.0,2.0,
INV-PLTE-FG-0216,1,SFG,INV-STRC-SFG-0106,INV-PLTE-FG-0216,4,INV-STRC-SFG-0106,2.0,Welding 1,WC-005,18.0,334.0,3.0,1.0
INV-PLTE-FG-0216,1,SFG,INV-STRC-SFG-0106,INV-PLTE-FG-0216,4,INV-STRC-SFG-0106,3.0,Assembly 2,WC-015,21.0,222.0,4.0,2.0
INV-PLTE-FG-0216,1,SFG,INV-STRC-SFG-0106,INV-PLTE-FG-0216,4,INV-STRC-SFG-0106,4.0,Welding 2,WC-001,13.0,356.0,,3.0
INV-PLTE-FG-0216,2,RM,INV-RM-RM-0078,INV-STRC-SFG-0106,1,,,,,,,,
INV-PLTE-FG-0216,2,RM,INV-RM-RM-0044,INV-STRC-SFG-0106,1,,,,,,,,
INV-PLTE-FG-0216,2,RM,INV-RM-RM-0088,INV-STRC-SFG-0106,3,,,,,,,,
INV-PLTE-FG-0216,1,SFG,INV-PLTE-SFG-1036,INV-PLTE-FG-0216,3,INV-PLTE-SFG-1036,1.0,Assembly 1,WC-013,17.0,315.0,2.0,
INV-PLTE-FG-0216,1,SFG,INV-PLTE-SFG-1036,INV-PLTE-FG-0216,3,INV-PLTE-SFG-1036,2.0,Welding 1,WC-003,10.0,347.0,3.0,1.0
INV-PLTE-FG-0216,1,SFG,INV-PLTE-SFG-1036,INV-PLTE-FG-0216,3,INV-PLTE-SFG-1036,3.0,Machining 1,WC-011,23.0,76.0,,2.0
INV-PLTE-FG-0216,2,RM,INV-RM-RM-0125,INV-PLTE-SFG-1036,3,,,,,,,,
INV-PLTE-FG-0216,2,RM,INV-RM-RM-0066,INV-PLTE-SFG-1036,3,,,,,,,,
INV-PLTE-FG-0216,2,RM,INV-RM-RM-0008,INV-PLTE-SFG-1036,4,,,,,,,,
INV-PLTE-FG-0216,2,RM,INV-RM-RM-0031,INV-PLTE-SFG-1036,2,,,,,,,,
INV-PLTE-FG-0216,1,SFG,INV-STRC-SFG-0371,INV-PLTE-FG-0216,2,INV-STRC-SFG-0371,1.0,Assembly 1,WC-016,23.0,138.0,2.0,
INV-PLTE-FG-0216,1,SFG,INV-STRC-SFG-0371,INV-PLTE-FG-0216,2,INV-STRC-SFG-0371,2.0,Welding 1,WC-002,10.0,335.0,,1.0
INV-PLTE-FG-0216,2,RM,INV-RM-RM-0123,INV-STRC-SFG-0371,4,,,,,,,,
INV-PLTE-FG-0216,2,RM,INV-RM-RM-0121,INV-STRC-SFG-0371,2,,,,,,,,
INV-PLTE-FG-0216,2,RM,INV-RM-RM-0106,INV-STRC-SFG-0371,2,,,,,,,,
INV-PLTE-FG-0216,2,RM,INV-RM-RM-0025,INV-STRC-SFG-0371,1,,,,,,,,
INV-PLTE-FG-0216,1,RM,INV-RM-RM-0024,INV-PLTE-FG-0216,1,,,,,,,,
INV-PLTE-FG-0216,1,RM,INV-RM-RM-0068,INV-PLTE-FG-0216,4,,,,,,,,
INV-PLTE-FG-0216,1,RM,INV-RM-RM-0119,INV-PLTE-FG-0216,4,,,,,,,,
INV-PLTE-FG-0217,0,FG,INV-PLTE-FG-0217,,1,INV-PLTE-FG-0217,1.0,Assembly 1,WC-014,29.0,131.0,2.0,
INV-PLTE-FG-0217,0,FG,INV-PLTE-FG-0217,,1,INV-PLTE-FG-0217,2.0,Welding 1,WC-001,16.0,221.0,3.0,1.0
INV-PLTE-FG-0217,0,FG,INV-PLTE-FG-0217,,1,INV-PLTE-FG-0217,3.0,Assembly 2,WC-013,19.0,225.0,4.0,2.0
INV-PLTE-FG-0217,0,FG,INV-PLTE-FG-0217,,1,INV-PLTE-FG-0217,4.0,Welding 2,WC-001,27.0,211.0,5.0,3.0
INV-PLTE-FG-0217,0,FG,INV-PLTE-FG-0217,,1,INV-PLTE-FG-0217,5.0,Assembly 3,WC-016,22.0,245.0,6.0,4.0
INV-PLTE-FG-0217,0,FG,INV-PLTE-FG-0217,,1,INV-PLTE-FG-0217,6.0,Welding 3,WC-004,13.0,274.0,7.0,5.0
INV-PLTE-FG-0217,0,FG,INV-PLTE-FG-0217,,1,INV-PLTE-FG-0217,7.0,Machining 1,WC-007,58.0,213.0,8.0,6.0
INV-PLTE-FG-0217,0,FG,INV-PLTE-FG-0217,,1,INV-PLTE-FG-0217,8.0,Painting 1,WC-018,16.0,110.0,9.0,7.0
INV-PLTE-FG-0217,0,FG,INV-PLTE-FG-0217,,1,INV-PLTE-FG-0217,9.0,Packaging 1,WC-022,0.0,25.0,,8.0
INV-PLTE-FG-0217,1,SFG,INV-MODL-SFG-1516,INV-PLTE-FG-0217,3,INV-MODL-SFG-1516,1.0,Assembly 1,WC-014,11.0,269.0,2.0,
INV-PLTE-FG-0217,1,SFG,INV-MODL-SFG-1516,INV-PLTE-FG-0217,3,INV-MODL-SFG-1516,2.0,Welding 1,WC-001,20.0,231.0,,1.0
INV-PLTE-FG-0217,2,RM,INV-RM-RM-0089,INV-MODL-SFG-1516,3,,,,,,,,
INV-PLTE-FG-0217,2,RM,INV-RM-RM-0056,INV-MODL-SFG-1516,4,,,,,,,,
INV-PLTE-FG-0217,2,RM,INV-RM-RM-0092,INV-MODL-SFG-1516,2,,,,,,,,
INV-PLTE-FG-0217,1,SFG,INV-MODL-SFG-1197,INV-PLTE-FG-0217,1,INV-MODL-SFG-1197,1.0,Assembly 1,WC-016,15.0,173.0,2.0,
INV-PLTE-FG-0217,1,SFG,INV-MODL-SFG-1197,INV-PLTE-FG-0217,1,INV-MODL-SFG-1197,2.0,Welding 1,WC-005,30.0,309.0,3.0,1.0
INV-PLTE-FG-0217,1,SFG,INV-MODL-SFG-1197,INV-PLTE-FG-0217,1,INV-MODL-SFG-1197,3.0,Assembly 2,WC-014,24.0,342.0,4.0,2.0
INV-PLTE-FG-0217,1,SFG,INV-MODL-SFG-1197,INV-PLTE-FG-0217,1,INV-MODL-SFG-1197,4.0,Welding 2,WC-002,29.0,312.0,5.0,3.0
INV-PLTE-FG-0217,1,SFG,INV-MODL-SFG-1197,INV-PLTE-FG-0217,1,INV-MODL-SFG-1197,5.0,Machining 1,WC-008,26.0,83.0,,4.0
INV-PLTE-FG-0217,2,RM,INV-RM-RM-0124,INV-MODL-SFG-1197,3,,,,,,,,
INV-PLTE-FG-0217,2,RM,INV-RM-RM-0081,INV-MODL-SFG-1197,4,,,,,,,,
INV-PLTE-FG-0217,2,RM,INV-RM-RM-0003,INV-MODL-SFG-1197,4,,,,,,,,
INV-PLTE-FG-0217,2,RM,INV-RM-RM-0116,INV-MODL-SFG-1197,1,,,,,,,,
INV-PLTE-FG-0217,2,RM,INV-RM-RM-0022,INV-MODL-SFG-1197,1,,,,,,,,
INV-PLTE-FG-0217,1,SFG,INV-STRC-SFG-0186,INV-PLTE-FG-0217,4,INV-STRC-SFG-0186,1.0,Assembly 1,WC-015,14.0,256.0,2.0,
INV-PLTE-FG-0217,1,SFG,INV-STRC-SFG-0186,INV-PLTE-FG-0217,4,INV-STRC-SFG-0186,2.0,Welding 1,WC-006,25.0,239.0,3.0,1.0
INV-PLTE-FG-0217,1,SFG,INV-STRC-SFG-0186,INV-PLTE-FG-0217,4,INV-STRC-SFG-0186,3.0,Assembly 2,WC-016,14.0,228.0,4.0,2.0
INV-PLTE-FG-0217,1,SFG,INV-STRC-SFG-0186,INV-PLTE-FG-0217,4,INV-STRC-SFG-0186,4.0,Welding 2,WC-004,17.0,232.0,5.0,3.0
INV-PLTE-FG-0217,1,SFG,INV-STRC-SFG-0186,INV-PLTE-FG-0217,4,INV-STRC-SFG-0186,5.0,Machining 1,WC-008,72.0,98.0,,4.0
INV-PLTE-FG-0217,2,RM,INV-RM-RM-0078,INV-STRC-SFG-0186,4,,,,,,,,
INV-PLTE-FG-0217,2,RM,INV-RM-RM-0113,INV-STRC-SFG-0186,3,,,,,,,,
INV-PLTE-FG-0217,2,RM,INV-RM-RM-0044,INV-STRC-SFG-0186,1,,,,,,,,
INV-PLTE-FG-0217,2,RM,INV-RM-RM-0070,INV-STRC-SFG-0186,2,,,,,,,,
INV-PLTE-FG-0217,2,RM,INV-RM-RM-0032,INV-STRC-SFG-0186,2,,,,,,,,
INV-PLTE-FG-0217,2,RM,INV-RM-RM-0104,INV-STRC-SFG-0186,2,,,,,,,,
INV-PLTE-FG-0217,1,SFG,INV-STRC-SFG-0344,INV-PLTE-FG-0217,3,INV-STRC-SFG-0344,1.0,Assembly 1,WC-013,20.0,290.0,2.0,
INV-PLTE-FG-0217,1,SFG,INV-STRC-SFG-0344,INV-PLTE-FG-0217,3,INV-STRC-SFG-0344,2.0,Welding 1,WC-005,30.0,125.0,,1.0
INV-PLTE-FG-0217,2,RM,INV-RM-RM-0084,INV-STRC-SFG-0344,2,,,,,,,,
INV-PLTE-FG-0217,2,RM,INV-RM-RM-0001,INV-STRC-SFG-0344,3,,,,,,,,
INV-PLTE-FG-0217,2,RM,INV-RM-RM-0031,INV-STRC-SFG-0344,1,,,,,,,,
INV-PLTE-FG-0217,1,RM,INV-RM-RM-0021,INV-PLTE-FG-0217,1,,,,,,,,
INV-PLTE-FG-0217,1,RM,INV-RM-RM-0001,INV-PLTE-FG-0217,4,,,,,,,,
INV-PLTE-FG-0217,1,RM,INV-RM-RM-0105,INV-PLTE-FG-0217,4,,,,,,,,
INV-PLTE-FG-0218,0,FG,INV-PLTE-FG-0218,,1,INV-PLTE-FG-0218,1.0,Assembly 1,WC-015,12.0,276.0,2.0,
INV-PLTE-FG-0218,0,FG,INV-PLTE-FG-0218,,1,INV-PLTE-FG-0218,2.0,Welding 1,WC-005,16.0,237.0,3.0,1.0
INV-PLTE-FG-0218,0,FG,INV-PLTE-FG-0218,,1,INV-PLTE-FG-0218,3.0,Assembly 2,WC-015,13.0,206.0,4.0,2.0
INV-PLTE-FG-0218,0,FG,INV-PLTE-FG-0218,,1,INV-PLTE-FG-0218,4.0,Welding 2,WC-004,18.0,338.0,5.0,3.0
INV-PLTE-FG-0218,0,FG,INV-PLTE-FG-0218,,1,INV-PLTE-FG-0218,5.0,Assembly 3,WC-014,11.0,259.0,6.0,4.0
INV-PLTE-FG-0218,0,FG,INV-PLTE-FG-0218,,1,INV-PLTE-FG-0218,6.0,Welding 3,WC-004,18.0,288.0,7.0,5.0
INV-PLTE-FG-0218,0,FG,INV-PLTE-FG-0218,,1,INV-PLTE-FG-0218,7.0,Assembly 4,WC-016,10.0,292.0,8.0,6.0
INV-PLTE-FG-0218,0,FG,INV-PLTE-FG-0218,,1,INV-PLTE-FG-0218,8.0,Welding 4,WC-002,10.0,159.0,9.0,7.0
INV-PLTE-FG-0218,0,FG,INV-PLTE-FG-0218,,1,INV-PLTE-FG-0218,9.0,Machining 1,WC-012,34.0,154.0,10.0,8.0
INV-PLTE-FG-0218,0,FG,INV-PLTE-FG-0218,,1,INV-PLTE-FG-0218,10.0,Painting 1,WC-018,24.0,193.0,11.0,9.0
INV-PLTE-FG-0218,0,FG,INV-PLTE-FG-0218,,1,INV-PLTE-FG-0218,11.0,Packaging 1,WC-022,0.0,25.0,,10.0
INV-PLTE-FG-0218,1,SFG,INV-PLTE-SFG-1073,INV-PLTE-FG-0218,3,INV-PLTE-SFG-1073,1.0,Assembly 1,WC-014,11.0,318.0,2.0,
INV-PLTE-FG-0218,1,SFG,INV-PLTE-SFG-1073,INV-PLTE-FG-0218,3,INV-PLTE-SFG-1073,2.0,Welding 1,WC-002,20.0,191.0,3.0,1.0
INV-PLTE-FG-0218,1,SFG,INV-PLTE-SFG-1073,INV-PLTE-FG-0218,3,INV-PLTE-SFG-1073,3.0,Assembly 2,WC-013,25.0,243.0,4.0,2.0
INV-PLTE-FG-0218,1,SFG,INV-PLTE-SFG-1073,INV-PLTE-FG-0218,3,INV-PLTE-SFG-1073,4.0,Welding 2,WC-006,29.0,144.0,5.0,3.0
INV-PLTE-FG-0218,1,SFG,INV-PLTE-SFG-1073,INV-PLTE-FG-0218,3,INV-PLTE-SFG-1073,5.0,Machining 1,WC-007,37.0,73.0,,4.0
INV-PLTE-FG-0218,2,RM,INV-RM-RM-0031,INV-PLTE-SFG-1073,3,,,,,,,,
INV-PLTE-FG-0218,2,RM,INV-RM-RM-0048,INV-PLTE-SFG-1073,1,,,,,,,,
INV-PLTE-FG-0218,2,RM,INV-RM-RM-0005,INV-PLTE-SFG-1073,3,,,,,,,,
INV-PLTE-FG-0218,2,RM,INV-RM-RM-0086,INV-PLTE-SFG-1073,1,,,,,,,,
INV-PLTE-FG-0218,2,RM,INV-RM-RM-0125,INV-PLTE-SFG-1073,2,,,,,,,,
INV-PLTE-FG-0218,1,SFG,INV-MODL-SFG-1425,INV-PLTE-FG-0218,1,INV-MODL-SFG-1425,1.0,Assembly 1,WC-015,24.0,324.0,2.0,
INV-PLTE-FG-0218,1,SFG,INV-MODL-SFG-1425,INV-PLTE-FG-0218,1,INV-MODL-SFG-1425,2.0,Welding 1,WC-003,24.0,126.0,3.0,1.0
INV-PLTE-FG-0218,1,SFG,INV-MODL-SFG-1425,INV-PLTE-FG-0218,1,INV-MODL-SFG-1425,3.0,Assembly 2,WC-016,11.0,166.0,4.0,2.0
INV-PLTE-FG-0218,1,SFG,INV-MODL-SFG-1425,INV-PLTE-FG-0218,1,INV-MODL-SFG-1425,4.0,Welding 2,WC-001,21.0,313.0,5.0,3.0
INV-PLTE-FG-0218,1,SFG,INV-MODL-SFG-1425,INV-PLTE-FG-0218,1,INV-MODL-SFG-1425,5.0,Machining 1,WC-012,35.0,61.0,,4.0
INV-PLTE-FG-0218,2,RM,INV-RM-RM-0069,INV-MODL-SFG-1425,2,,,,,,,,
INV-PLTE-FG-0218,2,RM,INV-RM-RM-0105,INV-MODL-SFG-1425,2,,,,,,,,
INV-PLTE-FG-0218,2,RM,INV-RM-RM-0048,INV-MODL-SFG-1425,1,,,,,,,,
INV-PLTE-FG-0218,2,RM,INV-RM-RM-0120,INV-MODL-SFG-1425,3,,,,,,,,
INV-PLTE-FG-0218,2,RM,INV-RM-RM-0119,INV-MODL-SFG-1425,3,,,,,,,,
INV-PLTE-FG-0218,2,RM,INV-RM-RM-0091,INV-MODL-SFG-1425,2,,,,,,,,
INV-PLTE-FG-0218,1,SFG,INV-STRC-SFG-0168,INV-PLTE-FG-0218,1,INV-STRC-SFG-0168,1.0,Assembly 1,WC-014,21.0,329.0,2.0,
INV-PLTE-FG-0218,1,SFG,INV-STRC-SFG-0168,INV-PLTE-FG-0218,1,INV-STRC-SFG-0168,2.0,Welding 1,WC-003,25.0,276.0,3.0,1.0
INV-PLTE-FG-0218,1,SFG,INV-STRC-SFG-0168,INV-PLTE-FG-0218,1,INV-STRC-SFG-0168,3.0,Assembly 2,WC-013,13.0,279.0,4.0,2.0
INV-PLTE-FG-0218,1,SFG,INV-STRC-SFG-0168,INV-PLTE-FG-0218,1,INV-STRC-SFG-0168,4.0,Welding 2,WC-006,12.0,278.0,5.0,3.0
INV-PLTE-FG-0218,1,SFG,INV-STRC-SFG-0168,INV-PLTE-FG-0218,1,INV-STRC-SFG-0168,5.0,Machining 1,WC-010,44.0,109.0,,4.0
INV-PLTE-FG-0218,2,RM,INV-RM-RM-0030,INV-STRC-SFG-0168,2,,,,,,,,
INV-PLTE-FG-0218,2,RM,INV-RM-RM-0059,INV-STRC-SFG-0168,1,,,,,,,,
INV-PLTE-FG-0218,2,RM,INV-RM-RM-0113,INV-STRC-SFG-0168,4,,,,,,,,
INV-PLTE-FG-0218,2,RM,INV-RM-RM-0119,INV-STRC-SFG-0168,2,,,,,,,,
INV-PLTE-FG-0218,1,SFG,INV-STRC-SFG-0196,INV-PLTE-FG-0218,1,INV-STRC-SFG-0196,1.0,Assembly 1,WC-013,18.0,259.0,2.0,
INV-PLTE-FG-0218,1,SFG,INV-STRC-SFG-0196,INV-PLTE-FG-0218,1,INV-STRC-SFG-0196,2.0,Welding 1,WC-005,24.0,194.0,,1.0
INV-PLTE-FG-0218,2,RM,INV-RM-RM-0059,INV-STRC-SFG-0196,1,,,,,,,,
INV-PLTE-FG-0218,2,RM,INV-RM-RM-0057,INV-STRC-SFG-0196,4,,,,,,,,
INV-PLTE-FG-0218,2,RM,INV-RM-RM-0036,INV-STRC-SFG-0196,2,,,,,,,,
INV-PLTE-FG-0218,2,RM,INV-RM-RM-0006,INV-STRC-SFG-0196,2,,,,,,,,
INV-PLTE-FG-0218,2,RM,INV-RM-RM-0103,INV-STRC-SFG-0196,4,,,,,,,,
INV-PLTE-FG-0218,2,RM,INV-RM-RM-0122,INV-STRC-SFG-0196,4,,,,,,,,
INV-PLTE-FG-0218,1,RM,INV-RM-RM-0047,INV-PLTE-FG-0218,1,,,,,,,,
INV-PLTE-FG-0218,1,RM,INV-RM-RM-0099,INV-PLTE-FG-0218,3,,,,,,,,
INV-PLTE-FG-0218,1,RM,INV-RM-RM-0061,INV-PLTE-FG-0218,1,,,,,,,,
INV-PLTE-FG-0218,1,RM,INV-RM-RM-0085,INV-PLTE-FG-0218,3,,,,,,,,
INV-PLTE-FG-0219,0,FG,INV-PLTE-FG-0219,,1,INV-PLTE-FG-0219,1.0,Assembly 1,WC-015,28.0,272.0,2.0,
INV-PLTE-FG-0219,0,FG,INV-PLTE-FG-0219,,1,INV-PLTE-FG-0219,2.0,Welding 1,WC-001,13.0,315.0,3.0,1.0
INV-PLTE-FG-0219,0,FG,INV-PLTE-FG-0219,,1,INV-PLTE-FG-0219,3.0,Assembly 2,WC-013,26.0,133.0,4.0,2.0
INV-PLTE-FG-0219,0,FG,INV-PLTE-FG-0219,,1,INV-PLTE-FG-0219,4.0,Welding 2,WC-003,27.0,254.0,5.0,3.0
INV-PLTE-FG-0219,0,FG,INV-PLTE-FG-0219,,1,INV-PLTE-FG-0219,5.0,Assembly 3,WC-016,12.0,197.0,6.0,4.0
INV-PLTE-FG-0219,0,FG,INV-PLTE-FG-0219,,1,INV-PLTE-FG-0219,6.0,Welding 3,WC-005,28.0,172.0,7.0,5.0
INV-PLTE-FG-0219,0,FG,INV-PLTE-FG-0219,,1,INV-PLTE-FG-0219,7.0,Machining 1,WC-012,70.0,113.0,8.0,6.0
INV-PLTE-FG-0219,0,FG,INV-PLTE-FG-0219,,1,INV-PLTE-FG-0219,8.0,Painting 1,WC-019,15.0,108.0,9.0,7.0
INV-PLTE-FG-0219,0,FG,INV-PLTE-FG-0219,,1,INV-PLTE-FG-0219,9.0,Packaging 1,WC-028,0.0,25.0,,8.0
INV-PLTE-FG-0219,1,SFG,INV-PLTE-SFG-1141,INV-PLTE-FG-0219,2,INV-PLTE-SFG-1141,1.0,Assembly 1,WC-015,18.0,171.0,2.0,
INV-PLTE-FG-0219,1,SFG,INV-PLTE-SFG-1141,INV-PLTE-FG-0219,2,INV-PLTE-SFG-1141,2.0,Welding 1,WC-005,23.0,139.0,,1.0
INV-PLTE-FG-0219,2,RM,INV-RM-RM-0061,INV-PLTE-SFG-1141,1,,,,,,,,
INV-PLTE-FG-0219,2,RM,INV-RM-RM-0021,INV-PLTE-SFG-1141,3,,,,,,,,
INV-PLTE-FG-0219,2,RM,INV-RM-RM-0116,INV-PLTE-SFG-1141,4,,,,,,,,
INV-PLTE-FG-0219,2,RM,INV-RM-RM-0054,INV-PLTE-SFG-1141,2,,,,,,,,
INV-PLTE-FG-0219,2,RM,INV-RM-RM-0073,INV-PLTE-SFG-1141,2,,,,,,,,
INV-PLTE-FG-0219,1,SFG,INV-PLTE-SFG-1027,INV-PLTE-FG-0219,4,INV-PLTE-SFG-1027,1.0,Assembly 1,WC-016,14.0,191.0,2.0,
INV-PLTE-FG-0219,1,SFG,INV-PLTE-SFG-1027,INV-PLTE-FG-0219,4,INV-PLTE-SFG-1027,2.0,Welding 1,WC-006,22.0,251.0,,1.0
INV-PLTE-FG-0219,2,RM,INV-RM-RM-0118,INV-PLTE-SFG-1027,3,,,,,,,,
INV-PLTE-FG-0219,2,RM,INV-RM-RM-0078,INV-PLTE-SFG-1027,1,,,,,,,,
INV-PLTE-FG-0219,2,RM,INV-RM-RM-0016,INV-PLTE-SFG-1027,1,,,,,,,,
INV-PLTE-FG-0219,1,SFG,INV-MODL-SFG-1375,INV-PLTE-FG-0219,2,INV-MODL-SFG-1375,1.0,Assembly 1,WC-013,24.0,287.0,2.0,
INV-PLTE-FG-0219,1,SFG,INV-MODL-SFG-1375,INV-PLTE-FG-0219,2,INV-MODL-SFG-1375,2.0,Welding 1,WC-006,29.0,193.0,,1.0
INV-PLTE-FG-0219,2,RM,INV-RM-RM-0111,INV-MODL-SFG-1375,1,,,,,,,,
INV-PLTE-FG-0219,2,RM,INV-RM-RM-0030,INV-MODL-SFG-1375,3,,,,,,,,
INV-PLTE-FG-0219,2,RM,INV-RM-RM-0063,INV-MODL-SFG-1375,3,,,,,,,,
INV-PLTE-FG-0219,2,RM,INV-RM-RM-0072,INV-MODL-SFG-1375,3,,,,,,,,
INV-PLTE-FG-0219,2,RM,INV-RM-RM-0018,INV-MODL-SFG-1375,3,,,,,,,,
INV-PLTE-FG-0219,1,SFG,INV-BEAM-SFG-0508,INV-PLTE-FG-0219,2,INV-BEAM-SFG-0508,1.0,Assembly 1,WC-014,23.0,358.0,2.0,
INV-PLTE-FG-0219,1,SFG,INV-BEAM-SFG-0508,INV-PLTE-FG-0219,2,INV-BEAM-SFG-0508,2.0,Welding 1,WC-002,15.0,144.0,3.0,1.0
INV-PLTE-FG-0219,1,SFG,INV-BEAM-SFG-0508,INV-PLTE-FG-0219,2,INV-BEAM-SFG-0508,3.0,Assembly 2,WC-015,22.0,276.0,4.0,2.0
INV-PLTE-FG-0219,1,SFG,INV-BEAM-SFG-0508,INV-PLTE-FG-0219,2,INV-BEAM-SFG-0508,4.0,Welding 2,WC-001,24.0,224.0,,3.0
INV-PLTE-FG-0219,2,RM,INV-RM-RM-0098,INV-BEAM-SFG-0508,4,,,,,,,,
INV-PLTE-FG-0219,2,RM,INV-RM-RM-0014,INV-BEAM-SFG-0508,3,,,,,,,,
INV-PLTE-FG-0219,2,RM,INV-RM-RM-0082,INV-BEAM-SFG-0508,2,,,,,,,,
INV-PLTE-FG-0219,2,RM,INV-RM-RM-0046,INV-BEAM-SFG-0508,2,,,,,,,,
INV-PLTE-FG-0219,1,SFG,INV-STRC-SFG-0064,INV-PLTE-FG-0219,3,INV-STRC-SFG-0064,1.0,Assembly 1,WC-015,15.0,132.0,2.0,
INV-PLTE-FG-0219,1,SFG,INV-STRC-SFG-0064,INV-PLTE-FG-0219,3,INV-STRC-SFG-0064,2.0,Welding 1,WC-001,22.0,343.0,3.0,1.0
INV-PLTE-FG-0219,1,SFG,INV-STRC-SFG-0064,INV-PLTE-FG-0219,3,INV-STRC-SFG-0064,3.0,Assembly 2,WC-015,24.0,228.0,4.0,2.0
INV-PLTE-FG-0219,1,SFG,INV-STRC-SFG-0064,INV-PLTE-FG-0219,3,INV-STRC-SFG-0064,4.0,Welding 2,WC-001,23.0,206.0,5.0,3.0
INV-PLTE-FG-0219,1,SFG,INV-STRC-SFG-0064,INV-PLTE-FG-0219,3,INV-STRC-SFG-0064,5.0,Machining 1,WC-011,57.0,84.0,,4.0
INV-PLTE-FG-0219,2,RM,INV-RM-RM-0018,INV-STRC-SFG-0064,2,,,,,,,,
INV-PLTE-FG-0219,2,RM,INV-RM-RM-0006,INV-STRC-SFG-0064,4,,,,,,,,
INV-PLTE-FG-0219,2,RM,INV-RM-RM-0032,INV-STRC-SFG-0064,1,,,,,,,,
INV-PLTE-FG-0219,2,RM,INV-RM-RM-0048,INV-STRC-SFG-0064,1,,,,,,,,
INV-PLTE-FG-0219,2,RM,INV-RM-RM-0010,INV-STRC-SFG-0064,1,,,,,,,,
INV-PLTE-FG-0219,1,RM,INV-RM-RM-0037,INV-PLTE-FG-0219,3,,,,,,,,
INV-PLTE-FG-0219,1,RM,INV-RM-RM-0090,INV-PLTE-FG-0219,2,,,,,,,,
INV-PLTE-FG-0219,1,RM,INV-RM-RM-0017,INV-PLTE-FG-0219,3,,,,,,,,
INV-PLTE-FG-0220,0,FG,INV-PLTE-FG-0220,,1,INV-PLTE-FG-0220,1.0,Assembly 1,WC-014,10.0,240.0,2.0,
INV-PLTE-FG-0220,0,FG,INV-PLTE-FG-0220,,1,INV-PLTE-FG-0220,2.0,Welding 1,WC-001,29.0,341.0,3.0,1.0
INV-PLTE-FG-0220,0,FG,INV-PLTE-FG-0220,,1,INV-PLTE-FG-0220,3.0,Assembly 2,WC-013,10.0,267.0,4.0,2.0
INV-PLTE-FG-0220,0,FG,INV-PLTE-FG-0220,,1,INV-PLTE-FG-0220,4.0,Welding 2,WC-006,21.0,352.0,5.0,3.0
INV-PLTE-FG-0220,0,FG,INV-PLTE-FG-0220,,1,INV-PLTE-FG-0220,5.0,Assembly 3,WC-015,13.0,193.0,6.0,4.0
INV-PLTE-FG-0220,0,FG,INV-PLTE-FG-0220,,1,INV-PLTE-FG-0220,6.0,Welding 3,WC-002,24.0,323.0,7.0,5.0
INV-PLTE-FG-0220,0,FG,INV-PLTE-FG-0220,,1,INV-PLTE-FG-0220,7.0,Machining 1,WC-011,38.0,146.0,8.0,6.0
INV-PLTE-FG-0220,0,FG,INV-PLTE-FG-0220,,1,INV-PLTE-FG-0220,8.0,Painting 1,WC-018,16.0,143.0,9.0,7.0
INV-PLTE-FG-0220,0,FG,INV-PLTE-FG-0220,,1,INV-PLTE-FG-0220,9.0,Packaging 1,WC-029,0.0,25.0,,8.0
INV-PLTE-FG-0220,1,SFG,INV-MODL-SFG-1264,INV-PLTE-FG-0220,2,INV-MODL-SFG-1264,1.0,Assembly 1,WC-016,21.0,127.0,2.0,
INV-PLTE-FG-0220,1,SFG,INV-MODL-SFG-1264,INV-PLTE-FG-0220,2,INV-MODL-SFG-1264,2.0,Welding 1,WC-005,29.0,277.0,3.0,1.0
INV-PLTE-FG-0220,1,SFG,INV-MODL-SFG-1264,INV-PLTE-FG-0220,2,INV-MODL-SFG-1264,3.0,Assembly 2,WC-016,12.0,128.0,4.0,2.0
INV-PLTE-FG-0220,1,SFG,INV-MODL-SFG-1264,INV-PLTE-FG-0220,2,INV-MODL-SFG-1264,4.0,Welding 2,WC-006,27.0,348.0,5.0,3.0
INV-PLTE-FG-0220,1,SFG,INV-MODL-SFG-1264,INV-PLTE-FG-0220,2,INV-MODL-SFG-1264,5.0,Machining 1,WC-008,68.0,114.0,,4.0
