FG Item ID,Parent ID,Component ID,Level,Quantity
INV-PLTE-FG-0196,INV-PLTE-FG-0196,INV-PLTE-SFG-0883,1,4
INV-PLTE-FG-0196,INV-PLTE-SFG-0883,INV-RM-RM-0048,2,1
INV-PLTE-FG-0196,INV-PLTE-SFG-0883,INV-RM-RM-0080,2,1
INV-PLTE-FG-0196,INV-PLTE-SFG-0883,INV-RM-RM-0124,2,1
INV-PLTE-FG-0196,INV-PLTE-SFG-0883,INV-RM-RM-0070,2,1
INV-PLTE-FG-0196,INV-PLTE-SFG-0883,INV-RM-RM-0026,2,4
INV-PLTE-FG-0196,INV-PLTE-FG-0196,INV-PLTE-SFG-1162,1,2
INV-PLTE-FG-0196,INV-PLTE-SFG-1162,INV-RM-RM-0110,2,1
INV-PLTE-FG-0196,INV-PLTE-SFG-1162,INV-RM-RM-0048,2,4
INV-PLTE-FG-0196,INV-PLTE-SFG-1162,INV-RM-RM-0028,2,3
INV-PLTE-FG-0196,INV-PLTE-SFG-1162,INV-RM-RM-0025,2,3
INV-PLTE-FG-0196,INV-PLTE-SFG-1162,INV-RM-RM-0112,2,1
INV-PLTE-FG-0196,INV-PLTE-SFG-1162,INV-RM-RM-0037,2,2
INV-PLTE-FG-0196,INV-PLTE-FG-0196,INV-BEAM-SFG-0612,1,3
INV-PLTE-FG-0196,INV-BEAM-SFG-0612,INV-RM-RM-0087,2,2
INV-PLTE-FG-0196,INV-BEAM-SFG-0612,INV-RM-RM-0012,2,2
INV-PLTE-FG-0196,INV-BEAM-SFG-0612,INV-RM-RM-0030,2,1
INV-PLTE-FG-0196,INV-BEAM-SFG-0612,INV-RM-RM-0046,2,2
INV-PLTE-FG-0196,INV-BEAM-SFG-0612,INV-RM-RM-0050,2,1
INV-PLTE-FG-0196,INV-PLTE-FG-0196,INV-BEAM-SFG-0476,1,1
INV-PLTE-FG-0196,INV-BEAM-SFG-0476,INV-RM-RM-0067,2,1
INV-PLTE-FG-0196,INV-BEAM-SFG-0476,INV-RM-RM-0102,2,2
INV-PLTE-FG-0196,INV-BEAM-SFG-0476,INV-RM-RM-0070,2,3
INV-PLTE-FG-0196,INV-PLTE-FG-0196,INV-BEAM-SFG-0558,1,3
INV-PLTE-FG-0196,INV-BEAM-SFG-0558,INV-RM-RM-0001,2,2
INV-PLTE-FG-0196,INV-BEAM-SFG-0558,INV-RM-RM-0098,2,1
INV-PLTE-FG-0196,INV-BEAM-SFG-0558,INV-RM-RM-0085,2,2
INV-PLTE-FG-0196,INV-BEAM-SFG-0558,INV-RM-RM-0099,2,1
INV-PLTE-FG-0196,INV-BEAM-SFG-0558,INV-RM-RM-0035,2,1
INV-PLTE-FG-0196,INV-BEAM-SFG-0558,INV-RM-RM-0056,2,2
INV-PLTE-FG-0196,INV-PLTE-FG-0196,INV-STRC-SFG-0045,1,3
INV-PLTE-FG-0196,INV-STRC-SFG-0045,INV-RM-RM-0096,2,1
INV-PLTE-FG-0196,INV-STRC-SFG-0045,INV-RM-RM-0004,2,3
INV-PLTE-FG-0196,INV-STRC-SFG-0045,INV-RM-RM-0104,2,1
INV-PLTE-FG-0196,INV-STRC-SFG-0045,INV-RM-RM-0076,2,3
INV-PLTE-FG-0196,INV-STRC-SFG-0045,INV-RM-RM-0109,2,4
INV-PLTE-FG-0196,INV-PLTE-FG-0196,INV-RM-RM-0001,1,4
INV-PLTE-FG-0196,INV-PLTE-FG-0196,INV-RM-RM-0086,1,3
INV-PLTE-FG-0196,INV-PLTE-FG-0196,INV-RM-RM-0101,1,1
INV-PLTE-FG-0197,INV-PLTE-FG-0197,INV-STRC-SFG-0021,1,3
INV-PLTE-FG-0197,INV-STRC-SFG-0021,INV-RM-RM-0054,2,1
INV-PLTE-FG-0197,INV-STRC-SFG-0021,INV-RM-RM-0046,2,4
INV-PLTE-FG-0197,INV-STRC-SFG-0021,INV-RM-RM-0061,2,2
INV-PLTE-FG-0197,INV-PLTE-FG-0197,INV-MODL-SFG-1414,1,3
INV-PLTE-FG-0197,INV-MODL-SFG-1414,INV-RM-RM-0018,2,3
INV-PLTE-FG-0197,INV-MODL-SFG-1414,INV-RM-RM-0051,2,1
INV-PLTE-FG-0197,INV-MODL-SFG-1414,INV-RM-RM-0070,2,4
INV-PLTE-FG-0197,INV-PLTE-FG-0197,INV-STRC-SFG-0161,1,2
INV-PLTE-FG-0197,INV-STRC-SFG-0161,INV-RM-RM-0075,2,2
INV-PLTE-FG-0197,INV-STRC-SFG-0161,INV-RM-RM-0084,2,2
INV-PLTE-FG-0197,INV-STRC-SFG-0161,INV-RM-RM-0104,2,1
INV-PLTE-FG-0197,INV-STRC-SFG-0161,INV-RM-RM-0076,2,2
INV-PLTE-FG-0197,INV-PLTE-FG-0197,INV-RM-RM-0033,1,2
INV-PLTE-FG-0197,INV-PLTE-FG-0197,INV-RM-RM-0008,1,2
INV-PLTE-FG-0198,INV-PLTE-FG-0198,INV-PLTE-SFG-1043,1,1
INV-PLTE-FG-0198,INV-PLTE-SFG-1043,INV-RM-RM-0026,2,1
INV-PLTE-FG-0198,INV-PLTE-SFG-1043,INV-RM-RM-0020,2,1
INV-PLTE-FG-0198,INV-PLTE-SFG-1043,INV-RM-RM-0096,2,3
INV-PLTE-FG-0198,INV-PLTE-SFG-1043,INV-RM-RM-0068,2,2
INV-PLTE-FG-0198,INV-PLTE-SFG-1043,INV-RM-RM-0001,2,1
INV-PLTE-FG-0198,INV-PLTE-SFG-1043,INV-RM-RM-0012,2,1
INV-PLTE-FG-0198,INV-PLTE-FG-0198,INV-STRC-SFG-0226,1,4
INV-PLTE-FG-0198,INV-STRC-SFG-0226,INV-RM-RM-0004,2,4
INV-PLTE-FG-0198,INV-STRC-SFG-0226,INV-RM-RM-0042,2,2
INV-PLTE-FG-0198,INV-STRC-SFG-0226,INV-RM-RM-0058,2,1
INV-PLTE-FG-0198,INV-PLTE-FG-0198,INV-MODL-SFG-1522,1,1
INV-PLTE-FG-0198,INV-MODL-SFG-1522,INV-RM-RM-0107,2,4
INV-PLTE-FG-0198,INV-MODL-SFG-1522,INV-RM-RM-0080,2,3
INV-PLTE-FG-0198,INV-MODL-SFG-1522,INV-RM-RM-0112,2,4
INV-PLTE-FG-0198,INV-MODL-SFG-1522,INV-RM-RM-0032,2,3
INV-PLTE-FG-0198,INV-MODL-SFG-1522,INV-RM-RM-0043,2,4
INV-PLTE-FG-0198,INV-MODL-SFG-1522,INV-RM-RM-0095,2,4
INV-PLTE-FG-0198,INV-PLTE-FG-0198,INV-RM-RM-0072,1,3
INV-PLTE-FG-0198,INV-PLTE-FG-0198,INV-RM-RM-0062,1,1
INV-PLTE-FG-0198,INV-PLTE-FG-0198,INV-RM-RM-0081,1,4
INV-PLTE-FG-0199,INV-PLTE-FG-0199,INV-MODL-SFG-1417,1,1
INV-PLTE-FG-0199,INV-MODL-SFG-1417,INV-RM-RM-0041,2,1
INV-PLTE-FG-0199,INV-MODL-SFG-1417,INV-RM-RM-0028,2,2
INV-PLTE-FG-0199,INV-MODL-SFG-1417,INV-RM-RM-0074,2,2
INV-PLTE-FG-0199,INV-MODL-SFG-1417,INV-RM-RM-0118,2,1
INV-PLTE-FG-0199,INV-MODL-SFG-1417,INV-RM-RM-0099,2,1
INV-PLTE-FG-0199,INV-MODL-SFG-1417,INV-RM-RM-0101,2,2
INV-PLTE-FG-0199,INV-PLTE-FG-0199,INV-MODL-SFG-1339,1,4
INV-PLTE-FG-0199,INV-MODL-SFG-1339,INV-RM-RM-0037,2,4
INV-PLTE-FG-0199,INV-MODL-SFG-1339,INV-RM-RM-0044,2,3
INV-PLTE-FG-0199,INV-MODL-SFG-1339,INV-RM-RM-0038,2,3
INV-PLTE-FG-0199,INV-MODL-SFG-1339,INV-RM-RM-0063,2,3
INV-PLTE-FG-0199,INV-PLTE-FG-0199,INV-PLTE-SFG-0981,1,1
INV-PLTE-FG-0199,INV-PLTE-SFG-0981,INV-RM-RM-0014,2,1
INV-PLTE-FG-0199,INV-PLTE-SFG-0981,INV-RM-RM-0091,2,3
INV-PLTE-FG-0199,INV-PLTE-SFG-0981,INV-RM-RM-0055,2,4
INV-PLTE-FG-0199,INV-PLTE-SFG-0981,INV-RM-RM-0047,2,1
INV-PLTE-FG-0199,INV-PLTE-FG-0199,INV-MODL-SFG-1390,1,1
INV-PLTE-FG-0199,INV-MODL-SFG-1390,INV-RM-RM-0045,2,4
INV-PLTE-FG-0199,INV-MODL-SFG-1390,INV-RM-RM-0065,2,4
INV-PLTE-FG-0199,INV-MODL-SFG-1390,INV-RM-RM-0105,2,3
INV-PLTE-FG-0199,INV-PLTE-FG-0199,INV-PLTE-SFG-0921,1,3
INV-PLTE-FG-0199,INV-PLTE-SFG-0921,INV-RM-RM-0095,2,4
INV-PLTE-FG-0199,INV-PLTE-SFG-0921,INV-RM-RM-0059,2,4
INV-PLTE-FG-0199,INV-PLTE-SFG-0921,INV-RM-RM-0107,2,2
INV-PLTE-FG-0199,INV-PLTE-SFG-0921,INV-RM-RM-0036,2,2
INV-PLTE-FG-0199,INV-PLTE-SFG-0921,INV-RM-RM-0046,2,3
INV-PLTE-FG-0199,INV-PLTE-FG-0199,INV-RM-RM-0051,1,2
INV-PLTE-FG-0199,INV-PLTE-FG-0199,INV-RM-RM-0058,1,1
INV-PLTE-FG-0199,INV-PLTE-FG-0199,INV-RM-RM-0011,1,2
INV-PLTE-FG-0200,INV-PLTE-FG-0200,INV-MODL-SFG-1304,1,3
INV-PLTE-FG-0200,INV-MODL-SFG-1304,INV-RM-RM-0116,2,2
INV-PLTE-FG-0200,INV-MODL-SFG-1304,INV-RM-RM-0123,2,3
INV-PLTE-FG-0200,INV-MODL-SFG-1304,INV-RM-RM-0020,2,1
INV-PLTE-FG-0200,INV-MODL-SFG-1304,INV-RM-RM-0109,2,3
INV-PLTE-FG-0200,INV-MODL-SFG-1304,INV-RM-RM-0010,2,1
INV-PLTE-FG-0200,INV-PLTE-FG-0200,INV-PLTE-SFG-0885,1,2
INV-PLTE-FG-0200,INV-PLTE-SFG-0885,INV-RM-RM-0024,2,4
INV-PLTE-FG-0200,INV-PLTE-SFG-0885,INV-RM-RM-0012,2,2
INV-PLTE-FG-0200,INV-PLTE-SFG-0885,INV-RM-RM-0045,2,1
INV-PLTE-FG-0200,INV-PLTE-SFG-0885,INV-RM-RM-0002,2,3
INV-PLTE-FG-0200,INV-PLTE-SFG-0885,INV-RM-RM-0053,2,2
INV-PLTE-FG-0200,INV-PLTE-SFG-0885,INV-RM-RM-0064,2,3
INV-PLTE-FG-0200,INV-PLTE-FG-0200,INV-MODL-SFG-1419,1,2
INV-PLTE-FG-0200,INV-MODL-SFG-1419,INV-RM-RM-0056,2,3
INV-PLTE-FG-0200,INV-MODL-SFG-1419,INV-RM-RM-0121,2,3
INV-PLTE-FG-0200,INV-MODL-SFG-1419,INV-RM-RM-0006,2,1
INV-PLTE-FG-0200,INV-MODL-SFG-1419,INV-RM-RM-0074,2,2
INV-PLTE-FG-0200,INV-MODL-SFG-1419,INV-RM-RM-0090,2,4
INV-PLTE-FG-0200,INV-PLTE-FG-0200,INV-RM-RM-0083,1,3
INV-PLTE-FG-0200,INV-PLTE-FG-0200,INV-RM-RM-0051,1,2
INV-PLTE-FG-0201,INV-PLTE-FG-0201,INV-BEAM-SFG-0610,1,2
INV-PLTE-FG-0201,INV-BEAM-SFG-0610,INV-RM-RM-0077,2,3
INV-PLTE-FG-0201,INV-BEAM-SFG-0610,INV-RM-RM-0098,2,4
INV-PLTE-FG-0201,INV-BEAM-SFG-0610,INV-RM-RM-0113,2,3
INV-PLTE-FG-0201,INV-BEAM-SFG-0610,INV-RM-RM-0114,2,4
INV-PLTE-FG-0201,INV-PLTE-FG-0201,INV-PLTE-SFG-0986,1,1
INV-PLTE-FG-0201,INV-PLTE-SFG-0986,INV-RM-RM-0062,2,4
INV-PLTE-FG-0201,INV-PLTE-SFG-0986,INV-RM-RM-0051,2,1
INV-PLTE-FG-0201,INV-PLTE-SFG-0986,INV-RM-RM-0001,2,1
INV-PLTE-FG-0201,INV-PLTE-SFG-0986,INV-RM-RM-0072,2,4
INV-PLTE-FG-0201,INV-PLTE-SFG-0986,INV-RM-RM-0113,2,1
INV-PLTE-FG-0201,INV-PLTE-SFG-0986,INV-RM-RM-0048,2,2
INV-PLTE-FG-0201,INV-PLTE-FG-0201,INV-PLTE-SFG-1044,1,2
INV-PLTE-FG-0201,INV-PLTE-SFG-1044,INV-RM-RM-0067,2,1
INV-PLTE-FG-0201,INV-PLTE-SFG-1044,INV-RM-RM-0042,2,4
INV-PLTE-FG-0201,INV-PLTE-SFG-1044,INV-RM-RM-0112,2,4
INV-PLTE-FG-0201,INV-PLTE-SFG-1044,INV-RM-RM-0040,2,2
INV-PLTE-FG-0201,INV-PLTE-FG-0201,INV-BEAM-SFG-0689,1,1
INV-PLTE-FG-0201,INV-BEAM-SFG-0689,INV-RM-RM-0012,2,3
INV-PLTE-FG-0201,INV-BEAM-SFG-0689,INV-RM-RM-0065,2,3
INV-PLTE-FG-0201,INV-BEAM-SFG-0689,INV-RM-RM-0079,2,4
INV-PLTE-FG-0201,INV-BEAM-SFG-0689,INV-RM-RM-0098,2,3
INV-PLTE-FG-0201,INV-BEAM-SFG-0689,INV-RM-RM-0121,2,3
INV-PLTE-FG-0201,INV-BEAM-SFG-0689,INV-RM-RM-0070,2,2
INV-PLTE-FG-0201,INV-PLTE-FG-0201,INV-PLTE-SFG-1018,1,3
INV-PLTE-FG-0201,INV-PLTE-SFG-1018,INV-RM-RM-0006,2,2
INV-PLTE-FG-0201,INV-PLTE-SFG-1018,INV-RM-RM-0086,2,1
INV-PLTE-FG-0201,INV-PLTE-SFG-1018,INV-RM-RM-0090,2,3
INV-PLTE-FG-0201,INV-PLTE-SFG-1018,INV-RM-RM-0062,2,1
INV-PLTE-FG-0201,INV-PLTE-FG-0201,INV-RM-RM-0058,1,2
INV-PLTE-FG-0201,INV-PLTE-FG-0201,INV-RM-RM-0021,1,3
INV-PLTE-FG-0201,INV-PLTE-FG-0201,INV-RM-RM-0011,1,1
INV-PLTE-FG-0201,INV-PLTE-FG-0201,INV-RM-RM-0002,1,4
INV-PLTE-FG-0202,INV-PLTE-FG-0202,INV-BEAM-SFG-0427,1,2
INV-PLTE-FG-0202,INV-BEAM-SFG-0427,INV-RM-RM-0082,2,1
INV-PLTE-FG-0202,INV-BEAM-SFG-0427,INV-RM-RM-0057,2,1
INV-PLTE-FG-0202,INV-BEAM-SFG-0427,INV-RM-RM-0003,2,4
INV-PLTE-FG-0202,INV-PLTE-FG-0202,INV-STRC-SFG-0162,1,1
INV-PLTE-FG-0202,INV-STRC-SFG-0162,INV-RM-RM-0090,2,3
INV-PLTE-FG-0202,INV-STRC-SFG-0162,INV-RM-RM-0069,2,4
INV-PLTE-FG-0202,INV-STRC-SFG-0162,INV-RM-RM-0087,2,2
INV-PLTE-FG-0202,INV-STRC-SFG-0162,INV-RM-RM-0084,2,4
INV-PLTE-FG-0202,INV-PLTE-FG-0202,INV-MODL-SFG-1413,1,4
INV-PLTE-FG-0202,INV-MODL-SFG-1413,INV-RM-RM-0011,2,3
INV-PLTE-FG-0202,INV-MODL-SFG-1413,INV-RM-RM-0070,2,3
INV-PLTE-FG-0202,INV-MODL-SFG-1413,INV-RM-RM-0060,2,4
INV-PLTE-FG-0202,INV-MODL-SFG-1413,INV-RM-RM-0065,2,4
INV-PLTE-FG-0202,INV-PLTE-FG-0202,INV-MODL-SFG-1354,1,4
INV-PLTE-FG-0202,INV-MODL-SFG-1354,INV-RM-RM-0005,2,3
INV-PLTE-FG-0202,INV-MODL-SFG-1354,INV-RM-RM-0017,2,2
INV-PLTE-FG-0202,INV-MODL-SFG-1354,INV-RM-RM-0072,2,1
INV-PLTE-FG-0202,INV-MODL-SFG-1354,INV-RM-RM-0032,2,2
INV-PLTE-FG-0202,INV-PLTE-FG-0202,INV-PLTE-SFG-1058,1,2
INV-PLTE-FG-0202,INV-PLTE-SFG-1058,INV-RM-RM-0108,2,3
INV-PLTE-FG-0202,INV-PLTE-SFG-1058,INV-RM-RM-0124,2,3
INV-PLTE-FG-0202,INV-PLTE-SFG-1058,INV-RM-RM-0125,2,2
INV-PLTE-FG-0202,INV-PLTE-FG-0202,INV-RM-RM-0021,1,3
INV-PLTE-FG-0202,INV-PLTE-FG-0202,INV-RM-RM-0052,1,4
INV-PLTE-FG-0202,INV-PLTE-FG-0202,INV-RM-RM-0120,1,3
INV-PLTE-FG-0203,INV-PLTE-FG-0203,INV-BEAM-SFG-0774,1,4
INV-PLTE-FG-0203,INV-BEAM-SFG-0774,INV-RM-RM-0045,2,4
INV-PLTE-FG-0203,INV-BEAM-SFG-0774,INV-RM-RM-0013,2,2
INV-PLTE-FG-0203,INV-BEAM-SFG-0774,INV-RM-RM-0032,2,1
INV-PLTE-FG-0203,INV-BEAM-SFG-0774,INV-RM-RM-0014,2,2
INV-PLTE-FG-0203,INV-BEAM-SFG-0774,INV-RM-RM-0123,2,1
INV-PLTE-FG-0203,INV-PLTE-FG-0203,INV-BEAM-SFG-0655,1,1
INV-PLTE-FG-0203,INV-BEAM-SFG-0655,INV-RM-RM-0097,2,3
INV-PLTE-FG-0203,INV-BEAM-SFG-0655,INV-RM-RM-0001,2,3
INV-PLTE-FG-0203,INV-BEAM-SFG-0655,INV-RM-RM-0043,2,3
INV-PLTE-FG-0203,INV-BEAM-SFG-0655,INV-RM-RM-0065,2,4
INV-PLTE-FG-0203,INV-BEAM-SFG-0655,INV-RM-RM-0002,2,3
INV-PLTE-FG-0203,INV-BEAM-SFG-0655,INV-RM-RM-0109,2,1
INV-PLTE-FG-0203,INV-PLTE-FG-0203,INV-STRC-SFG-0358,1,3
INV-PLTE-FG-0203,INV-STRC-SFG-0358,INV-RM-RM-0038,2,1
INV-PLTE-FG-0203,INV-STRC-SFG-0358,INV-RM-RM-0020,2,2
INV-PLTE-FG-0203,INV-STRC-SFG-0358,INV-RM-RM-0086,2,1
INV-PLTE-FG-0203,INV-STRC-SFG-0358,INV-RM-RM-0101,2,4
INV-PLTE-FG-0203,INV-STRC-SFG-0358,INV-RM-RM-0069,2,2
INV-PLTE-FG-0203,INV-STRC-SFG-0358,INV-RM-RM-0080,2,2
INV-PLTE-FG-0203,INV-PLTE-FG-0203,INV-STRC-SFG-0337,1,2
INV-PLTE-FG-0203,INV-STRC-SFG-0337,INV-RM-RM-0113,2,3
INV-PLTE-FG-0203,INV-STRC-SFG-0337,INV-RM-RM-0091,2,3
INV-PLTE-FG-0203,INV-STRC-SFG-0337,INV-RM-RM-0044,2,1
INV-PLTE-FG-0203,INV-STRC-SFG-0337,INV-RM-RM-0120,2,1
INV-PLTE-FG-0203,INV-PLTE-FG-0203,INV-PLTE-SFG-0889,1,2
INV-PLTE-FG-0203,INV-PLTE-SFG-0889,INV-RM-RM-0018,2,2
INV-PLTE-FG-0203,INV-PLTE-SFG-0889,INV-RM-RM-0093,2,1
INV-PLTE-FG-0203,INV-PLTE-SFG-0889,INV-RM-RM-0017,2,1
INV-PLTE-FG-0203,INV-PLTE-SFG-0889,INV-RM-RM-0081,2,4
INV-PLTE-FG-0203,INV-PLTE-FG-0203,INV-PLTE-SFG-0979,1,3
INV-PLTE-FG-0203,INV-PLTE-SFG-0979,INV-RM-RM-0075,2,1
INV-PLTE-FG-0203,INV-PLTE-SFG-0979,INV-RM-RM-0060,2,2
INV-PLTE-FG-0203,INV-PLTE-SFG-0979,INV-RM-RM-0096,2,2
INV-PLTE-FG-0203,INV-PLTE-SFG-0979,INV-RM-RM-0081,2,1
INV-PLTE-FG-0203,INV-PLTE-SFG-0979,INV-RM-RM-0068,2,3
INV-PLTE-FG-0203,INV-PLTE-SFG-0979,INV-RM-RM-0024,2,1
INV-PLTE-FG-0203,INV-PLTE-FG-0203,INV-RM-RM-0027,1,2
INV-PLTE-FG-0203,INV-PLTE-FG-0203,INV-RM-RM-0077,1,1
INV-PLTE-FG-0203,INV-PLTE-FG-0203,INV-RM-RM-0119,1,1
INV-PLTE-FG-0203,INV-PLTE-FG-0203,INV-RM-RM-0098,1,1
INV-PLTE-FG-0204,INV-PLTE-FG-0204,INV-STRC-SFG-0165,1,1
INV-PLTE-FG-0204,INV-STRC-SFG-0165,INV-RM-RM-0087,2,2
INV-PLTE-FG-0204,INV-STRC-SFG-0165,INV-RM-RM-0112,2,1
INV-PLTE-FG-0204,INV-STRC-SFG-0165,INV-RM-RM-0095,2,4
INV-PLTE-FG-0204,INV-STRC-SFG-0165,INV-RM-RM-0114,2,1
INV-PLTE-FG-0204,INV-PLTE-FG-0204,INV-PLTE-SFG-0886,1,2
INV-PLTE-FG-0204,INV-PLTE-SFG-0886,INV-RM-RM-0027,2,4
INV-PLTE-FG-0204,INV-PLTE-SFG-0886,INV-RM-RM-0058,2,3
INV-PLTE-FG-0204,INV-PLTE-SFG-0886,INV-RM-RM-0059,2,4
INV-PLTE-FG-0204,INV-PLTE-FG-0204,INV-MODL-SFG-1220,1,1
INV-PLTE-FG-0204,INV-MODL-SFG-1220,INV-RM-RM-0023,2,2
INV-PLTE-FG-0204,INV-MODL-SFG-1220,INV-RM-RM-0121,2,1
INV-PLTE-FG-0204,INV-MODL-SFG-1220,INV-RM-RM-0095,2,1
INV-PLTE-FG-0204,INV-MODL-SFG-1220,INV-RM-RM-0054,2,1
INV-PLTE-FG-0204,INV-MODL-SFG-1220,INV-RM-RM-0027,2,2
INV-PLTE-FG-0204,INV-MODL-SFG-1220,INV-RM-RM-0046,2,2
INV-PLTE-FG-0204,INV-PLTE-FG-0204,INV-RM-RM-0100,1,2
INV-PLTE-FG-0204,INV-PLTE-FG-0204,INV-RM-RM-0045,1,1
INV-PLTE-FG-0204,INV-PLTE-FG-0204,INV-RM-RM-0074,1,2
INV-PLTE-FG-0205,INV-PLTE-FG-0205,INV-MODL-SFG-1319,1,2
INV-PLTE-FG-0205,INV-MODL-SFG-1319,INV-RM-RM-0079,2,3
INV-PLTE-FG-0205,INV-MODL-SFG-1319,INV-RM-RM-0056,2,3
INV-PLTE-FG-0205,INV-MODL-SFG-1319,INV-RM-RM-0002,2,4
INV-PLTE-FG-0205,INV-MODL-SFG-1319,INV-RM-RM-0070,2,3
INV-PLTE-FG-0205,INV-PLTE-FG-0205,INV-STRC-SFG-0095,1,3
INV-PLTE-FG-0205,INV-STRC-SFG-0095,INV-RM-RM-0002,2,4
INV-PLTE-FG-0205,INV-STRC-SFG-0095,INV-RM-RM-0073,2,1
INV-PLTE-FG-0205,INV-STRC-SFG-0095,INV-RM-RM-0125,2,1
INV-PLTE-FG-0205,INV-STRC-SFG-0095,INV-RM-RM-0026,2,1
INV-PLTE-FG-0205,INV-STRC-SFG-0095,INV-RM-RM-0095,2,3
INV-PLTE-FG-0205,INV-STRC-SFG-0095,INV-RM-RM-0005,2,1
INV-PLTE-FG-0205,INV-PLTE-FG-0205,INV-PLTE-SFG-0857,1,3
INV-PLTE-FG-0205,INV-PLTE-SFG-0857,INV-RM-RM-0026,2,4
INV-PLTE-FG-0205,INV-PLTE-SFG-0857,INV-RM-RM-0018,2,4
INV-PLTE-FG-0205,INV-PLTE-SFG-0857,INV-RM-RM-0123,2,1
INV-PLTE-FG-0205,INV-PLTE-SFG-0857,INV-RM-RM-0045,2,1
INV-PLTE-FG-0205,INV-PLTE-SFG-0857,INV-RM-RM-0014,2,4
INV-PLTE-FG-0205,INV-PLTE-FG-0205,INV-STRC-SFG-0230,1,1
INV-PLTE-FG-0205,INV-STRC-SFG-0230,INV-RM-RM-0025,2,4
INV-PLTE-FG-0205,INV-STRC-SFG-0230,INV-RM-RM-0021,2,1
INV-PLTE-FG-0205,INV-STRC-SFG-0230,INV-RM-RM-0001,2,3
INV-PLTE-FG-0205,INV-STRC-SFG-0230,INV-RM-RM-0036,2,2
INV-PLTE-FG-0205,INV-STRC-SFG-0230,INV-RM-RM-0125,2,1
INV-PLTE-FG-0205,INV-PLTE-FG-0205,INV-STRC-SFG-0020,1,2
INV-PLTE-FG-0205,INV-STRC-SFG-0020,INV-RM-RM-0032,2,1
INV-PLTE-FG-0205,INV-STRC-SFG-0020,INV-RM-RM-0026,2,2
INV-PLTE-FG-0205,INV-STRC-SFG-0020,INV-RM-RM-0023,2,4
INV-PLTE-FG-0205,INV-PLTE-FG-0205,INV-RM-RM-0052,1,4
INV-PLTE-FG-0205,INV-PLTE-FG-0205,INV-RM-RM-0059,1,3
INV-PLTE-FG-0206,INV-PLTE-FG-0206,INV-STRC-SFG-0323,1,2
INV-PLTE-FG-0206,INV-STRC-SFG-0323,INV-RM-RM-0086,2,1
INV-PLTE-FG-0206,INV-STRC-SFG-0323,INV-RM-RM-0078,2,4
INV-PLTE-FG-0206,INV-STRC-SFG-0323,INV-RM-RM-0024,2,1
INV-PLTE-FG-0206,INV-STRC-SFG-0323,INV-RM-RM-0065,2,3
INV-PLTE-FG-0206,INV-STRC-SFG-0323,INV-RM-RM-0027,2,2
INV-PLTE-FG-0206,INV-STRC-SFG-0323,INV-RM-RM-0085,2,1
INV-PLTE-FG-0206,INV-PLTE-FG-0206,INV-PLTE-SFG-0877,1,4
INV-PLTE-FG-0206,INV-PLTE-SFG-0877,INV-RM-RM-0023,2,2
INV-PLTE-FG-0206,INV-PLTE-SFG-0877,INV-RM-RM-0045,2,2
INV-PLTE-FG-0206,INV-PLTE-SFG-0877,INV-RM-RM-0094,2,4
INV-PLTE-FG-0206,INV-PLTE-FG-0206,INV-BEAM-SFG-0787,1,3
INV-PLTE-FG-0206,INV-BEAM-SFG-0787,INV-RM-RM-0052,2,1
INV-PLTE-FG-0206,INV-BEAM-SFG-0787,INV-RM-RM-0068,2,1
INV-PLTE-FG-0206,INV-BEAM-SFG-0787,INV-RM-RM-0124,2,3
INV-PLTE-FG-0206,INV-BEAM-SFG-0787,INV-RM-RM-0067,2,1
INV-PLTE-FG-0206,INV-BEAM-SFG-0787,INV-RM-RM-0008,2,1
INV-PLTE-FG-0206,INV-BEAM-SFG-0787,INV-RM-RM-0070,2,1
INV-PLTE-FG-0206,INV-PLTE-FG-0206,INV-MODL-SFG-1514,1,3
INV-PLTE-FG-0206,INV-MODL-SFG-1514,INV-RM-RM-0080,2,4
INV-PLTE-FG-0206,INV-MODL-SFG-1514,INV-RM-RM-0125,2,4
INV-PLTE-FG-0206,INV-MODL-SFG-1514,INV-RM-RM-0083,2,3
INV-PLTE-FG-0206,INV-MODL-SFG-1514,INV-RM-RM-0090,2,3
INV-PLTE-FG-0206,INV-MODL-SFG-1514,INV-RM-RM-0023,2,4
INV-PLTE-FG-0206,INV-PLTE-FG-0206,INV-RM-RM-0037,1,3
INV-PLTE-FG-0206,INV-PLTE-FG-0206,INV-RM-RM-0064,1,2
INV-PLTE-FG-0207,INV-PLTE-FG-0207,INV-MODL-SFG-1435,1,1
INV-PLTE-FG-0207,INV-MODL-SFG-1435,INV-RM-RM-0123,2,2
INV-PLTE-FG-0207,INV-MODL-SFG-1435,INV-RM-RM-0025,2,3
INV-PLTE-FG-0207,INV-MODL-SFG-1435,INV-RM-RM-0096,2,2
INV-PLTE-FG-0207,INV-MODL-SFG-1435,INV-RM-RM-0125,2,3
INV-PLTE-FG-0207,INV-MODL-SFG-1435,INV-RM-RM-0032,2,1
INV-PLTE-FG-0207,INV-MODL-SFG-1435,INV-RM-RM-0121,2,2
INV-PLTE-FG-0207,INV-PLTE-FG-0207,INV-PLTE-SFG-0862,1,3
INV-PLTE-FG-0207,INV-PLTE-SFG-0862,INV-RM-RM-0083,2,4
INV-PLTE-FG-0207,INV-PLTE-SFG-0862,INV-RM-RM-0005,2,2
INV-PLTE-FG-0207,INV-PLTE-SFG-0862,INV-RM-RM-0019,2,2
