Main_Parent_ID,Level,Type,ItemID,Direct_Parent_ID,Quantity
INV-PLTE-FG-0187,2,RM,INV-RM-RM-0035,INV-BEAM-SFG-0435,2
INV-PLTE-FG-0187,2,RM,INV-RM-RM-0083,INV-BEAM-SFG-0435,2
INV-PLTE-FG-0187,2,RM,INV-RM-RM-0022,INV-BEAM-SFG-0435,1
INV-PLTE-FG-0187,2,RM,INV-RM-RM-0090,INV-BEAM-SFG-0435,3
INV-PLTE-FG-0187,1,SFG,INV-BEAM-SFG-0727,INV-PLTE-FG-0187,4
INV-PLTE-FG-0187,2,RM,INV-RM-RM-0091,INV-BEAM-SFG-0727,1
INV-PLTE-FG-0187,2,RM,INV-RM-RM-0115,INV-BEAM-SFG-0727,1
INV-PLTE-FG-0187,2,RM,INV-RM-RM-0045,INV-BEAM-SFG-0727,1
INV-PLTE-FG-0187,2,RM,INV-RM-RM-0097,INV-BEAM-SFG-0727,3
INV-PLTE-FG-0187,2,RM,INV-RM-RM-0043,INV-BEAM-SFG-0727,3
INV-PLTE-FG-0187,1,SFG,INV-BEAM-SFG-0562,INV-PLTE-FG-0187,1
INV-PLTE-FG-0187,2,RM,INV-RM-RM-0116,INV-BEAM-SFG-0562,2
INV-PLTE-FG-0187,2,RM,INV-RM-RM-0075,INV-BEAM-SFG-0562,3
INV-PLTE-FG-0187,2,RM,INV-RM-RM-0102,INV-BEAM-SFG-0562,4
INV-PLTE-FG-0187,2,RM,INV-RM-RM-0006,INV-BEAM-SFG-0562,4
INV-PLTE-FG-0187,2,RM,INV-RM-RM-0056,INV-BEAM-SFG-0562,4
INV-PLTE-FG-0187,1,SFG,INV-MODL-SFG-1247,INV-PLTE-FG-0187,2
INV-PLTE-FG-0187,2,RM,INV-RM-RM-0113,INV-MODL-SFG-1247,4
INV-PLTE-FG-0187,2,RM,INV-RM-RM-0059,INV-MODL-SFG-1247,1
INV-PLTE-FG-0187,2,RM,INV-RM-RM-0063,INV-MODL-SFG-1247,4
INV-PLTE-FG-0187,1,RM,INV-RM-RM-0059,INV-PLTE-FG-0187,1
INV-PLTE-FG-0187,1,RM,INV-RM-RM-0094,INV-PLTE-FG-0187,3
INV-PLTE-FG-0187,1,RM,INV-RM-RM-0054,INV-PLTE-FG-0187,2
INV-PLTE-FG-0187,1,RM,INV-RM-RM-0034,INV-PLTE-FG-0187,1
INV-PLTE-FG-0188,0,FG,INV-PLTE-FG-0188,,1
INV-PLTE-FG-0188,1,SFG,INV-BEAM-SFG-0463,INV-PLTE-FG-0188,1
INV-PLTE-FG-0188,2,RM,INV-RM-RM-0075,INV-BEAM-SFG-0463,2
INV-PLTE-FG-0188,2,RM,INV-RM-RM-0068,INV-BEAM-SFG-0463,3
INV-PLTE-FG-0188,2,RM,INV-RM-RM-0035,INV-BEAM-SFG-0463,2
INV-PLTE-FG-0188,2,RM,INV-RM-RM-0045,INV-BEAM-SFG-0463,1
INV-PLTE-FG-0188,2,RM,INV-RM-RM-0072,INV-BEAM-SFG-0463,4
INV-PLTE-FG-0188,1,SFG,INV-MODL-SFG-1418,INV-PLTE-FG-0188,4
INV-PLTE-FG-0188,2,RM,INV-RM-RM-0095,INV-MODL-SFG-1418,2
INV-PLTE-FG-0188,2,RM,INV-RM-RM-0063,INV-MODL-SFG-1418,4
INV-PLTE-FG-0188,2,RM,INV-RM-RM-0064,INV-MODL-SFG-1418,4
INV-PLTE-FG-0188,2,RM,INV-RM-RM-0034,INV-MODL-SFG-1418,2
INV-PLTE-FG-0188,2,RM,INV-RM-RM-0049,INV-MODL-SFG-1418,2
INV-PLTE-FG-0188,2,RM,INV-RM-RM-0036,INV-MODL-SFG-1418,2
INV-PLTE-FG-0188,1,SFG,INV-PLTE-SFG-1172,INV-PLTE-FG-0188,1
INV-PLTE-FG-0188,2,RM,INV-RM-RM-0078,INV-PLTE-SFG-1172,3
INV-PLTE-FG-0188,2,RM,INV-RM-RM-0108,INV-PLTE-SFG-1172,4
INV-PLTE-FG-0188,2,RM,INV-RM-RM-0042,INV-PLTE-SFG-1172,3
INV-PLTE-FG-0188,2,RM,INV-RM-RM-0053,INV-PLTE-SFG-1172,2
INV-PLTE-FG-0188,2,RM,INV-RM-RM-0025,INV-PLTE-SFG-1172,3
INV-PLTE-FG-0188,2,RM,INV-RM-RM-0046,INV-PLTE-SFG-1172,1
INV-PLTE-FG-0188,1,SFG,INV-PLTE-SFG-0921,INV-PLTE-FG-0188,2
INV-PLTE-FG-0188,2,RM,INV-RM-RM-0095,INV-PLTE-SFG-0921,4
INV-PLTE-FG-0188,2,RM,INV-RM-RM-0059,INV-PLTE-SFG-0921,4
INV-PLTE-FG-0188,2,RM,INV-RM-RM-0107,INV-PLTE-SFG-0921,2
INV-PLTE-FG-0188,2,RM,INV-RM-RM-0036,INV-PLTE-SFG-0921,2
INV-PLTE-FG-0188,2,RM,INV-RM-RM-0046,INV-PLTE-SFG-0921,3
INV-PLTE-FG-0188,1,SFG,INV-STRC-SFG-0250,INV-PLTE-FG-0188,4
INV-PLTE-FG-0188,2,RM,INV-RM-RM-0007,INV-STRC-SFG-0250,3
INV-PLTE-FG-0188,2,RM,INV-RM-RM-0118,INV-STRC-SFG-0250,3
INV-PLTE-FG-0188,2,RM,INV-RM-RM-0086,INV-STRC-SFG-0250,2
INV-PLTE-FG-0188,2,RM,INV-RM-RM-0013,INV-STRC-SFG-0250,3
INV-PLTE-FG-0188,2,RM,INV-RM-RM-0030,INV-STRC-SFG-0250,4
INV-PLTE-FG-0188,1,RM,INV-RM-RM-0048,INV-PLTE-FG-0188,1
INV-PLTE-FG-0188,1,RM,INV-RM-RM-0104,INV-PLTE-FG-0188,4
INV-PLTE-FG-0188,1,RM,INV-RM-RM-0070,INV-PLTE-FG-0188,1
INV-PLTE-FG-0189,0,FG,INV-PLTE-FG-0189,,1
INV-PLTE-FG-0189,1,SFG,INV-MODL-SFG-1513,INV-PLTE-FG-0189,2
INV-PLTE-FG-0189,2,RM,INV-RM-RM-0047,INV-MODL-SFG-1513,3
INV-PLTE-FG-0189,2,RM,INV-RM-RM-0068,INV-MODL-SFG-1513,3
INV-PLTE-FG-0189,2,RM,INV-RM-RM-0049,INV-MODL-SFG-1513,4
INV-PLTE-FG-0189,2,RM,INV-RM-RM-0024,INV-MODL-SFG-1513,4
INV-PLTE-FG-0189,2,RM,INV-RM-RM-0105,INV-MODL-SFG-1513,4
INV-PLTE-FG-0189,1,SFG,INV-PLTE-SFG-1078,INV-PLTE-FG-0189,2
INV-PLTE-FG-0189,2,RM,INV-RM-RM-0012,INV-PLTE-SFG-1078,3
INV-PLTE-FG-0189,2,RM,INV-RM-RM-0057,INV-PLTE-SFG-1078,4
INV-PLTE-FG-0189,2,RM,INV-RM-RM-0039,INV-PLTE-SFG-1078,1
INV-PLTE-FG-0189,2,RM,INV-RM-RM-0026,INV-PLTE-SFG-1078,3
INV-PLTE-FG-0189,1,SFG,INV-PLTE-SFG-1133,INV-PLTE-FG-0189,1
INV-PLTE-FG-0189,2,RM,INV-RM-RM-0046,INV-PLTE-SFG-1133,1
INV-PLTE-FG-0189,2,RM,INV-RM-RM-0010,INV-PLTE-SFG-1133,2
INV-PLTE-FG-0189,2,RM,INV-RM-RM-0080,INV-PLTE-SFG-1133,1
INV-PLTE-FG-0189,1,SFG,INV-PLTE-SFG-1066,INV-PLTE-FG-0189,2
INV-PLTE-FG-0189,2,RM,INV-RM-RM-0116,INV-PLTE-SFG-1066,3
INV-PLTE-FG-0189,2,RM,INV-RM-RM-0085,INV-PLTE-SFG-1066,2
INV-PLTE-FG-0189,2,RM,INV-RM-RM-0124,INV-PLTE-SFG-1066,4
INV-PLTE-FG-0189,1,SFG,INV-MODL-SFG-1519,INV-PLTE-FG-0189,3
INV-PLTE-FG-0189,2,RM,INV-RM-RM-0030,INV-MODL-SFG-1519,1
INV-PLTE-FG-0189,2,RM,INV-RM-RM-0091,INV-MODL-SFG-1519,1
INV-PLTE-FG-0189,2,RM,INV-RM-RM-0013,INV-MODL-SFG-1519,4
INV-PLTE-FG-0189,2,RM,INV-RM-RM-0068,INV-MODL-SFG-1519,2
INV-PLTE-FG-0189,2,RM,INV-RM-RM-0023,INV-MODL-SFG-1519,4
INV-PLTE-FG-0189,1,SFG,INV-MODL-SFG-1447,INV-PLTE-FG-0189,2
INV-PLTE-FG-0189,2,RM,INV-RM-RM-0016,INV-MODL-SFG-1447,3
INV-PLTE-FG-0189,2,RM,INV-RM-RM-0085,INV-MODL-SFG-1447,1
INV-PLTE-FG-0189,2,RM,INV-RM-RM-0007,INV-MODL-SFG-1447,4
INV-PLTE-FG-0189,2,RM,INV-RM-RM-0117,INV-MODL-SFG-1447,2
INV-PLTE-FG-0189,2,RM,INV-RM-RM-0071,INV-MODL-SFG-1447,3
INV-PLTE-FG-0189,2,RM,INV-RM-RM-0058,INV-MODL-SFG-1447,3
INV-PLTE-FG-0189,1,RM,INV-RM-RM-0008,INV-PLTE-FG-0189,1
INV-PLTE-FG-0189,1,RM,INV-RM-RM-0112,INV-PLTE-FG-0189,4
INV-PLTE-FG-0190,0,FG,INV-PLTE-FG-0190,,1
INV-PLTE-FG-0190,1,SFG,INV-STRC-SFG-0010,INV-PLTE-FG-0190,4
INV-PLTE-FG-0190,2,RM,INV-RM-RM-0093,INV-STRC-SFG-0010,1
INV-PLTE-FG-0190,2,RM,INV-RM-RM-0019,INV-STRC-SFG-0010,2
INV-PLTE-FG-0190,2,RM,INV-RM-RM-0080,INV-STRC-SFG-0010,2
INV-PLTE-FG-0190,2,RM,INV-RM-RM-0040,INV-STRC-SFG-0010,4
INV-PLTE-FG-0190,2,RM,INV-RM-RM-0003,INV-STRC-SFG-0010,1
INV-PLTE-FG-0190,2,RM,INV-RM-RM-0063,INV-STRC-SFG-0010,4
INV-PLTE-FG-0190,1,SFG,INV-BEAM-SFG-0687,INV-PLTE-FG-0190,1
INV-PLTE-FG-0190,2,RM,INV-RM-RM-0002,INV-BEAM-SFG-0687,1
INV-PLTE-FG-0190,2,RM,INV-RM-RM-0021,INV-BEAM-SFG-0687,2
INV-PLTE-FG-0190,2,RM,INV-RM-RM-0039,INV-BEAM-SFG-0687,2
INV-PLTE-FG-0190,2,RM,INV-RM-RM-0111,INV-BEAM-SFG-0687,1
INV-PLTE-FG-0190,1,SFG,INV-BEAM-SFG-0588,INV-PLTE-FG-0190,1
INV-PLTE-FG-0190,2,RM,INV-RM-RM-0004,INV-BEAM-SFG-0588,3
INV-PLTE-FG-0190,2,RM,INV-RM-RM-0112,INV-BEAM-SFG-0588,1
INV-PLTE-FG-0190,2,RM,INV-RM-RM-0084,INV-BEAM-SFG-0588,1
INV-PLTE-FG-0190,1,SFG,INV-PLTE-SFG-0895,INV-PLTE-FG-0190,2
INV-PLTE-FG-0190,2,RM,INV-RM-RM-0079,INV-PLTE-SFG-0895,1
INV-PLTE-FG-0190,2,RM,INV-RM-RM-0106,INV-PLTE-SFG-0895,4
INV-PLTE-FG-0190,2,RM,INV-RM-RM-0070,INV-PLTE-SFG-0895,3
INV-PLTE-FG-0190,2,RM,INV-RM-RM-0090,INV-PLTE-SFG-0895,4
INV-PLTE-FG-0190,2,RM,INV-RM-RM-0084,INV-PLTE-SFG-0895,1
INV-PLTE-FG-0190,1,SFG,INV-MODL-SFG-1330,INV-PLTE-FG-0190,3
INV-PLTE-FG-0190,2,RM,INV-RM-RM-0055,INV-MODL-SFG-1330,1
INV-PLTE-FG-0190,2,RM,INV-RM-RM-0102,INV-MODL-SFG-1330,1
INV-PLTE-FG-0190,2,RM,INV-RM-RM-0050,INV-MODL-SFG-1330,4
INV-PLTE-FG-0190,2,RM,INV-RM-RM-0105,INV-MODL-SFG-1330,3
INV-PLTE-FG-0190,2,RM,INV-RM-RM-0118,INV-MODL-SFG-1330,2
INV-PLTE-FG-0190,2,RM,INV-RM-RM-0023,INV-MODL-SFG-1330,2
INV-PLTE-FG-0190,1,SFG,INV-BEAM-SFG-0651,INV-PLTE-FG-0190,1
INV-PLTE-FG-0190,2,RM,INV-RM-RM-0081,INV-BEAM-SFG-0651,1
INV-PLTE-FG-0190,2,RM,INV-RM-RM-0050,INV-BEAM-SFG-0651,2
INV-PLTE-FG-0190,2,RM,INV-RM-RM-0086,INV-BEAM-SFG-0651,1
INV-PLTE-FG-0190,1,RM,INV-RM-RM-0104,INV-PLTE-FG-0190,2
INV-PLTE-FG-0190,1,RM,INV-RM-RM-0019,INV-PLTE-FG-0190,3
INV-PLTE-FG-0191,0,FG,INV-PLTE-FG-0191,,1
INV-PLTE-FG-0191,1,SFG,INV-MODL-SFG-1298,INV-PLTE-FG-0191,1
INV-PLTE-FG-0191,2,RM,INV-RM-RM-0118,INV-MODL-SFG-1298,4
INV-PLTE-FG-0191,2,RM,INV-RM-RM-0091,INV-MODL-SFG-1298,2
INV-PLTE-FG-0191,2,RM,INV-RM-RM-0028,INV-MODL-SFG-1298,4
INV-PLTE-FG-0191,2,RM,INV-RM-RM-0116,INV-MODL-SFG-1298,3
INV-PLTE-FG-0191,2,RM,INV-RM-RM-0016,INV-MODL-SFG-1298,2
INV-PLTE-FG-0191,2,RM,INV-RM-RM-0113,INV-MODL-SFG-1298,4
INV-PLTE-FG-0191,1,SFG,INV-PLTE-SFG-1024,INV-PLTE-FG-0191,4
INV-PLTE-FG-0191,2,RM,INV-RM-RM-0070,INV-PLTE-SFG-1024,3
INV-PLTE-FG-0191,2,RM,INV-RM-RM-0043,INV-PLTE-SFG-1024,3
INV-PLTE-FG-0191,2,RM,INV-RM-RM-0042,INV-PLTE-SFG-1024,3
INV-PLTE-FG-0191,2,RM,INV-RM-RM-0056,INV-PLTE-SFG-1024,4
INV-PLTE-FG-0191,2,RM,INV-RM-RM-0021,INV-PLTE-SFG-1024,3
INV-PLTE-FG-0191,2,RM,INV-RM-RM-0077,INV-PLTE-SFG-1024,4
INV-PLTE-FG-0191,1,SFG,INV-BEAM-SFG-0798,INV-PLTE-FG-0191,1
INV-PLTE-FG-0191,2,RM,INV-RM-RM-0097,INV-BEAM-SFG-0798,4
INV-PLTE-FG-0191,2,RM,INV-RM-RM-0069,INV-BEAM-SFG-0798,3
INV-PLTE-FG-0191,2,RM,INV-RM-RM-0080,INV-BEAM-SFG-0798,3
INV-PLTE-FG-0191,2,RM,INV-RM-RM-0109,INV-BEAM-SFG-0798,1
INV-PLTE-FG-0191,1,SFG,INV-STRC-SFG-0337,INV-PLTE-FG-0191,4
INV-PLTE-FG-0191,2,RM,INV-RM-RM-0113,INV-STRC-SFG-0337,3
INV-PLTE-FG-0191,2,RM,INV-RM-RM-0091,INV-STRC-SFG-0337,3
INV-PLTE-FG-0191,2,RM,INV-RM-RM-0044,INV-STRC-SFG-0337,1
INV-PLTE-FG-0191,2,RM,INV-RM-RM-0120,INV-STRC-SFG-0337,1
INV-PLTE-FG-0191,1,RM,INV-RM-RM-0018,INV-PLTE-FG-0191,4
INV-PLTE-FG-0191,1,RM,INV-RM-RM-0077,INV-PLTE-FG-0191,1
INV-PLTE-FG-0192,0,FG,INV-PLTE-FG-0192,,1
INV-PLTE-FG-0192,1,SFG,INV-MODL-SFG-1274,INV-PLTE-FG-0192,2
INV-PLTE-FG-0192,2,RM,INV-RM-RM-0077,INV-MODL-SFG-1274,4
INV-PLTE-FG-0192,2,RM,INV-RM-RM-0060,INV-MODL-SFG-1274,1
INV-PLTE-FG-0192,2,RM,INV-RM-RM-0054,INV-MODL-SFG-1274,4
INV-PLTE-FG-0192,2,RM,INV-RM-RM-0123,INV-MODL-SFG-1274,4
INV-PLTE-FG-0192,2,RM,INV-RM-RM-0059,INV-MODL-SFG-1274,1
INV-PLTE-FG-0192,1,SFG,INV-PLTE-SFG-1144,INV-PLTE-FG-0192,3
INV-PLTE-FG-0192,2,RM,INV-RM-RM-0070,INV-PLTE-SFG-1144,3
INV-PLTE-FG-0192,2,RM,INV-RM-RM-0117,INV-PLTE-SFG-1144,2
INV-PLTE-FG-0192,2,RM,INV-RM-RM-0036,INV-PLTE-SFG-1144,2
INV-PLTE-FG-0192,2,RM,INV-RM-RM-0111,INV-PLTE-SFG-1144,2
INV-PLTE-FG-0192,2,RM,INV-RM-RM-0037,INV-PLTE-SFG-1144,3
INV-PLTE-FG-0192,2,RM,INV-RM-RM-0033,INV-PLTE-SFG-1144,3
INV-PLTE-FG-0192,1,SFG,INV-MODL-SFG-1308,INV-PLTE-FG-0192,3
INV-PLTE-FG-0192,2,RM,INV-RM-RM-0113,INV-MODL-SFG-1308,1
INV-PLTE-FG-0192,2,RM,INV-RM-RM-0049,INV-MODL-SFG-1308,3
INV-PLTE-FG-0192,2,RM,INV-RM-RM-0044,INV-MODL-SFG-1308,1
INV-PLTE-FG-0192,2,RM,INV-RM-RM-0083,INV-MODL-SFG-1308,2
INV-PLTE-FG-0192,2,RM,INV-RM-RM-0087,INV-MODL-SFG-1308,4
INV-PLTE-FG-0192,2,RM,INV-RM-RM-0039,INV-MODL-SFG-1308,4
INV-PLTE-FG-0192,1,SFG,INV-STRC-SFG-0216,INV-PLTE-FG-0192,4
INV-PLTE-FG-0192,2,RM,INV-RM-RM-0111,INV-STRC-SFG-0216,1
INV-PLTE-FG-0192,2,RM,INV-RM-RM-0021,INV-STRC-SFG-0216,4
INV-PLTE-FG-0192,2,RM,INV-RM-RM-0014,INV-STRC-SFG-0216,1
INV-PLTE-FG-0192,2,RM,INV-RM-RM-0010,INV-STRC-SFG-0216,3
INV-PLTE-FG-0192,2,RM,INV-RM-RM-0039,INV-STRC-SFG-0216,2
INV-PLTE-FG-0192,2,RM,INV-RM-RM-0081,INV-STRC-SFG-0216,2
INV-PLTE-FG-0192,1,RM,INV-RM-RM-0090,INV-PLTE-FG-0192,1
INV-PLTE-FG-0192,1,RM,INV-RM-RM-0032,INV-PLTE-FG-0192,1
INV-PLTE-FG-0192,1,RM,INV-RM-RM-0031,INV-PLTE-FG-0192,2
INV-PLTE-FG-0193,0,FG,INV-PLTE-FG-0193,,1
INV-PLTE-FG-0193,1,SFG,INV-MODL-SFG-1296,INV-PLTE-FG-0193,4
INV-PLTE-FG-0193,2,RM,INV-RM-RM-0016,INV-MODL-SFG-1296,4
INV-PLTE-FG-0193,2,RM,INV-RM-RM-0091,INV-MODL-SFG-1296,4
INV-PLTE-FG-0193,2,RM,INV-RM-RM-0060,INV-MODL-SFG-1296,4
INV-PLTE-FG-0193,2,RM,INV-RM-RM-0116,INV-MODL-SFG-1296,1
INV-PLTE-FG-0193,1,SFG,INV-MODL-SFG-1225,INV-PLTE-FG-0193,4
INV-PLTE-FG-0193,2,RM,INV-RM-RM-0044,INV-MODL-SFG-1225,2
INV-PLTE-FG-0193,2,RM,INV-RM-RM-0001,INV-MODL-SFG-1225,2
INV-PLTE-FG-0193,2,RM,INV-RM-RM-0102,INV-MODL-SFG-1225,3
INV-PLTE-FG-0193,1,SFG,INV-STRC-SFG-0386,INV-PLTE-FG-0193,3
INV-PLTE-FG-0193,2,RM,INV-RM-RM-0085,INV-STRC-SFG-0386,4
INV-PLTE-FG-0193,2,RM,INV-RM-RM-0076,INV-STRC-SFG-0386,2
INV-PLTE-FG-0193,2,RM,INV-RM-RM-0019,INV-STRC-SFG-0386,4
INV-PLTE-FG-0193,2,RM,INV-RM-RM-0067,INV-STRC-SFG-0386,1
INV-PLTE-FG-0193,1,SFG,INV-MODL-SFG-1291,INV-PLTE-FG-0193,3
INV-PLTE-FG-0193,2,RM,INV-RM-RM-0099,INV-MODL-SFG-1291,2
INV-PLTE-FG-0193,2,RM,INV-RM-RM-0100,INV-MODL-SFG-1291,2
INV-PLTE-FG-0193,2,RM,INV-RM-RM-0061,INV-MODL-SFG-1291,2
INV-PLTE-FG-0193,2,RM,INV-RM-RM-0031,INV-MODL-SFG-1291,2
INV-PLTE-FG-0193,2,RM,INV-RM-RM-0060,INV-MODL-SFG-1291,2
INV-PLTE-FG-0193,2,RM,INV-RM-RM-0035,INV-MODL-SFG-1291,4
INV-PLTE-FG-0193,1,SFG,INV-MODL-SFG-1277,INV-PLTE-FG-0193,3
INV-PLTE-FG-0193,2,RM,INV-RM-RM-0012,INV-MODL-SFG-1277,4
INV-PLTE-FG-0193,2,RM,INV-RM-RM-0105,INV-MODL-SFG-1277,2
INV-PLTE-FG-0193,2,RM,INV-RM-RM-0085,INV-MODL-SFG-1277,4
INV-PLTE-FG-0193,2,RM,INV-RM-RM-0042,INV-MODL-SFG-1277,2
INV-PLTE-FG-0193,2,RM,INV-RM-RM-0122,INV-MODL-SFG-1277,1
INV-PLTE-FG-0193,1,SFG,INV-MODL-SFG-1371,INV-PLTE-FG-0193,1
INV-PLTE-FG-0193,2,RM,INV-RM-RM-0006,INV-MODL-SFG-1371,3
INV-PLTE-FG-0193,2,RM,INV-RM-RM-0059,INV-MODL-SFG-1371,1
INV-PLTE-FG-0193,2,RM,INV-RM-RM-0043,INV-MODL-SFG-1371,3
INV-PLTE-FG-0193,2,RM,INV-RM-RM-0086,INV-MODL-SFG-1371,4
INV-PLTE-FG-0193,1,RM,INV-RM-RM-0076,INV-PLTE-FG-0193,4
INV-PLTE-FG-0193,1,RM,INV-RM-RM-0047,INV-PLTE-FG-0193,2
INV-PLTE-FG-0193,1,RM,INV-RM-RM-0090,INV-PLTE-FG-0193,2
INV-PLTE-FG-0194,0,FG,INV-PLTE-FG-0194,,1
INV-PLTE-FG-0194,1,SFG,INV-PLTE-SFG-0972,INV-PLTE-FG-0194,3
INV-PLTE-FG-0194,2,RM,INV-RM-RM-0094,INV-PLTE-SFG-0972,3
INV-PLTE-FG-0194,2,RM,INV-RM-RM-0013,INV-PLTE-SFG-0972,3
INV-PLTE-FG-0194,2,RM,INV-RM-RM-0069,INV-PLTE-SFG-0972,2
INV-PLTE-FG-0194,1,SFG,INV-PLTE-SFG-1083,INV-PLTE-FG-0194,2
INV-PLTE-FG-0194,2,RM,INV-RM-RM-0042,INV-PLTE-SFG-1083,2
INV-PLTE-FG-0194,2,RM,INV-RM-RM-0104,INV-PLTE-SFG-1083,4
INV-PLTE-FG-0194,2,RM,INV-RM-RM-0043,INV-PLTE-SFG-1083,2
INV-PLTE-FG-0194,2,RM,INV-RM-RM-0061,INV-PLTE-SFG-1083,4
INV-PLTE-FG-0194,2,RM,INV-RM-RM-0118,INV-PLTE-SFG-1083,3
INV-PLTE-FG-0194,1,SFG,INV-MODL-SFG-1198,INV-PLTE-FG-0194,1
INV-PLTE-FG-0194,2,RM,INV-RM-RM-0041,INV-MODL-SFG-1198,4
INV-PLTE-FG-0194,2,RM,INV-RM-RM-0079,INV-MODL-SFG-1198,2
INV-PLTE-FG-0194,2,RM,INV-RM-RM-0027,INV-MODL-SFG-1198,3
INV-PLTE-FG-0194,2,RM,INV-RM-RM-0121,INV-MODL-SFG-1198,3
INV-PLTE-FG-0194,2,RM,INV-RM-RM-0008,INV-MODL-SFG-1198,4
INV-PLTE-FG-0194,1,SFG,INV-BEAM-SFG-0774,INV-PLTE-FG-0194,4
INV-PLTE-FG-0194,2,RM,INV-RM-RM-0045,INV-BEAM-SFG-0774,4
INV-PLTE-FG-0194,2,RM,INV-RM-RM-0013,INV-BEAM-SFG-0774,2
INV-PLTE-FG-0194,2,RM,INV-RM-RM-0032,INV-BEAM-SFG-0774,1
INV-PLTE-FG-0194,2,RM,INV-RM-RM-0014,INV-BEAM-SFG-0774,2
INV-PLTE-FG-0194,2,RM,INV-RM-RM-0123,INV-BEAM-SFG-0774,1
INV-PLTE-FG-0194,1,SFG,INV-PLTE-SFG-0983,INV-PLTE-FG-0194,3
INV-PLTE-FG-0194,2,RM,INV-RM-RM-0050,INV-PLTE-SFG-0983,4
INV-PLTE-FG-0194,2,RM,INV-RM-RM-0079,INV-PLTE-SFG-0983,4
INV-PLTE-FG-0194,2,RM,INV-RM-RM-0114,INV-PLTE-SFG-0983,4
INV-PLTE-FG-0194,2,RM,INV-RM-RM-0084,INV-PLTE-SFG-0983,4
INV-PLTE-FG-0194,1,RM,INV-RM-RM-0110,INV-PLTE-FG-0194,4
INV-PLTE-FG-0194,1,RM,INV-RM-RM-0022,INV-PLTE-FG-0194,1
INV-PLTE-FG-0194,1,RM,INV-RM-RM-0066,INV-PLTE-FG-0194,1
INV-PLTE-FG-0194,1,RM,INV-RM-RM-0092,INV-PLTE-FG-0194,4
INV-PLTE-FG-0195,0,FG,INV-PLTE-FG-0195,,1
INV-PLTE-FG-0195,1,SFG,INV-PLTE-SFG-1014,INV-PLTE-FG-0195,4
INV-PLTE-FG-0195,2,RM,INV-RM-RM-0066,INV-PLTE-SFG-1014,2
INV-PLTE-FG-0195,2,RM,INV-RM-RM-0076,INV-PLTE-SFG-1014,3
INV-PLTE-FG-0195,2,RM,INV-RM-RM-0007,INV-PLTE-SFG-1014,1
INV-PLTE-FG-0195,2,RM,INV-RM-RM-0061,INV-PLTE-SFG-1014,3
INV-PLTE-FG-0195,2,RM,INV-RM-RM-0035,INV-PLTE-SFG-1014,1
INV-PLTE-FG-0195,2,RM,INV-RM-RM-0081,INV-PLTE-SFG-1014,2
INV-PLTE-FG-0195,1,SFG,INV-STRC-SFG-0281,INV-PLTE-FG-0195,3
INV-PLTE-FG-0195,2,RM,INV-RM-RM-0073,INV-STRC-SFG-0281,2
INV-PLTE-FG-0195,2,RM,INV-RM-RM-0075,INV-STRC-SFG-0281,4
INV-PLTE-FG-0195,2,RM,INV-RM-RM-0111,INV-STRC-SFG-0281,3
INV-PLTE-FG-0195,2,RM,INV-RM-RM-0004,INV-STRC-SFG-0281,3
INV-PLTE-FG-0195,2,RM,INV-RM-RM-0014,INV-STRC-SFG-0281,3
INV-PLTE-FG-0195,2,RM,INV-RM-RM-0024,INV-STRC-SFG-0281,4
INV-PLTE-FG-0195,1,SFG,INV-STRC-SFG-0153,INV-PLTE-FG-0195,1
INV-PLTE-FG-0195,2,RM,INV-RM-RM-0053,INV-STRC-SFG-0153,4
INV-PLTE-FG-0195,2,RM,INV-RM-RM-0099,INV-STRC-SFG-0153,2
INV-PLTE-FG-0195,2,RM,INV-RM-RM-0050,INV-STRC-SFG-0153,1
INV-PLTE-FG-0195,2,RM,INV-RM-RM-0001,INV-STRC-SFG-0153,1
INV-PLTE-FG-0195,2,RM,INV-RM-RM-0051,INV-STRC-SFG-0153,2
INV-PLTE-FG-0195,1,RM,INV-RM-RM-0063,INV-PLTE-FG-0195,1
INV-PLTE-FG-0195,1,RM,INV-RM-RM-0047,INV-PLTE-FG-0195,3
INV-PLTE-FG-0196,0,FG,INV-PLTE-FG-0196,,1
INV-PLTE-FG-0196,1,SFG,INV-PLTE-SFG-0883,INV-PLTE-FG-0196,4
INV-PLTE-FG-0196,2,RM,INV-RM-RM-0048,INV-PLTE-SFG-0883,1
INV-PLTE-FG-0196,2,RM,INV-RM-RM-0080,INV-PLTE-SFG-0883,1
INV-PLTE-FG-0196,2,RM,INV-RM-RM-0124,INV-PLTE-SFG-0883,1
INV-PLTE-FG-0196,2,RM,INV-RM-RM-0070,INV-PLTE-SFG-0883,1
INV-PLTE-FG-0196,2,RM,INV-RM-RM-0026,INV-PLTE-SFG-0883,4
INV-PLTE-FG-0196,1,SFG,INV-PLTE-SFG-1162,INV-PLTE-FG-0196,2
INV-PLTE-FG-0196,2,RM,INV-RM-RM-0110,INV-PLTE-SFG-1162,1
INV-PLTE-FG-0196,2,RM,INV-RM-RM-0048,INV-PLTE-SFG-1162,4
INV-PLTE-FG-0196,2,RM,INV-RM-RM-0028,INV-PLTE-SFG-1162,3
INV-PLTE-FG-0196,2,RM,INV-RM-RM-0025,INV-PLTE-SFG-1162,3
INV-PLTE-FG-0196,2,RM,INV-RM-RM-0112,INV-PLTE-SFG-1162,1
